#{"t_start": 1763362893.3432245, "env_id": "None"}
r,l,t
-5.0,1,155.799683
-5.0,1,155.80833
-5.0,1,155.813467
-5.0,1,155.818296
-5.0,2,155.833293
-5.0,1,155.838389
-5.0,1,155.848801
-5.0,1,155.855019
-5.0,1,155.859858
-5.0,1,155.866116
-5.0,1,155.87492
-5.0,1,155.878976
-5.0,1,155.889196
-5.0,1,155.894928
-5.0,1,155.903109
-5.0,2,155.918289
-5.0,1,155.925106
-5.0,1,155.930616
-5.0,1,155.938051
-5.0,1,155.946661
-5.0,1,155.951261
-5.0,1,155.957264
-5.0,1,155.964226
-5.0,1,155.969209
-5.0,1,155.974143
-5.0,3,155.993955
-5.0,3,156.01399
-5.0,1,156.018501
-5.0,1,156.025995
-5.0,1,156.031581
-5.0,1,156.039991
-5.0,1,156.044827
-5.0,2,156.062982
-5.0,1,156.070205
-5.0,1,156.074034
-5.0,1,156.086105
-7.02,2,156.097935
-5.0,1,156.104499
-5.0,1,156.112303
-5.0,1,156.118498
-5.0,1,156.123234
-5.0,1,156.131006
-5.0,1,156.136696
-5.0,1,156.141558
-5.0,1,156.150443
-5.0,1,156.158474
-5.0,1,156.164338
-5.0,1,156.171129
-5.0,1,156.178185
-5.0,1,156.188328
-5.0,1,156.192847
-5.0,1,156.201568
-5.0,2,156.214289
-5.0,1,156.220411
-5.0,1,156.225624
-7.02,2,156.239283
-5.0,1,156.245531
-5.0,1,156.252699
-5.0,1,156.257886
-5.0,2,156.270423
-5.0,1,156.278353
-7.02,1,156.283713
-5.0,1,156.289247
-5.0,1,156.296223
-5.0,1,156.301779
-5.0,1,156.311375
-5.0,1,156.317343
-5.0,1,156.325333
-5.0,1,156.333534
-5.0,1,156.340542
-5.0,1,156.345695
-5.0,1,156.351392
-5.0,1,156.359457
-5.0,1,156.365666
-5.0,1,156.372239
-5.0,1,156.379691
-5.0,1,156.384094
-5.0,2,156.396875
-5.0,1,156.403549
-7.02,1,156.411868
-5.0,1,156.419132
-5.0,1,156.425961
-5.0,1,156.432324
-5.0,1,156.438957
-5.0,1,156.444879
-5.0,1,156.44926
-5.0,1,156.458081
-5.0,1,156.46445
-5.0,1,156.47091
-5.0,1,156.477629
-5.0,1,156.481652
-5.0,1,156.489896
-5.0,1,156.494867
-5.0,1,156.500801
-5.0,1,156.507118
-5.0,1,156.516926
-5.0,1,156.523336
-5.0,1,156.532732
-5.0,1,156.539216
-5.0,1,156.543513
-5.0,1,156.552788
-5.0,1,156.557691
-5.0,1,156.563885
-5.0,1,156.570347
-5.0,1,156.576415
-5.0,1,156.58305
-5.0,1,156.587568
-5.0,1,156.592968
-5.0,1,156.599565
-5.0,1,156.610737
-5.0,1,156.616388
-5.0,1,156.624148
-5.0,1,156.631524
-5.0,1,156.639549
-5.0,1,156.647166
-5.0,1,156.65127
-5.0,2,156.665658
-5.0,1,156.673499
-5.0,1,156.679963
-5.0,1,156.685182
-5.0,1,156.690058
-5.0,1,156.698315
-5.0,1,156.705735
-5.0,4,156.732996
-5.0,2,156.744468
-5.0,1,156.75136
-5.0,1,156.757686
-5.0,1,156.768646
-5.0,1,156.773193
-5.0,2,156.788218
-5.0,1,156.794683
-5.0,1,156.800261
-5.0,1,156.808449
-5.0,1,156.815263
-5.0,1,156.819918
-5.0,1,156.830042
-5.0,1,156.834565
-5.0,1,156.841776
-5.0,1,156.846775
-5.0,1,156.857447
-5.0,2,156.866504
-5.0,1,156.875241
-5.0,1,156.881245
-5.0,1,156.886555
-5.0,1,156.8932
-5.0,1,156.899216
-5.0,2,156.926446
-5.0,1,156.948495
-5.0,3,156.977845
-5.0,1,156.98215
-5.0,2,156.997214
-5.0,1,157.003346
-5.0,1,157.010149
-5.0,1,157.017633
-5.0,1,157.026282
-5.0,1,157.034354
-5.0,1,157.041786
-5.0,1,157.04904
-5.0,1,157.053417
-5.0,1,157.061595
-5.0,1,157.068522
-5.0,1,157.073485
-5.0,2,157.090488
-5.0,1,157.097021
-5.0,1,157.106055
-5.0,1,157.112983
-5.0,1,157.119505
-5.0,1,157.125459
-2.02,1,157.129323
-5.0,1,157.134755
-5.0,1,157.146118
-5.0,1,157.152948
-5.0,1,157.160681
-5.0,1,157.165582
-5.0,1,157.173514
-5.0,1,157.180948
-5.0,1,157.189607
-5.0,1,157.199616
-5.0,1,157.205173
-5.0,1,157.214546
-5.0,1,157.22183
-5.0,1,157.228607
-5.0,1,157.237165
-5.0,1,157.243358
-5.0,1,157.251354
-5.0,2,157.267793
-5.0,1,157.273042
-5.0,1,157.280792
-5.0,1,157.288348
-5.0,1,157.29443
-5.0,1,157.303663
-5.0,1,157.310399
-7.02,1,157.317373
-5.0,1,157.324328
-5.0,1,157.332069
-5.0,2,157.346961
-5.0,1,157.353536
-5.0,1,157.361297
-5.0,1,157.366433
-5.0,1,157.375988
-5.0,1,157.381616
-5.0,1,157.389982
-5.0,1,157.395912
-5.0,2,157.412517
-5.0,1,157.421231
-5.0,1,157.42571
-5.0,1,157.432655
-5.0,1,157.438646
-5.0,1,157.44697
-5.0,1,157.451569
-5.0,1,157.459009
-5.0,2,157.473063
-5.0,1,157.479269
-5.0,1,157.483479
-5.0,1,157.489451
-5.0,1,157.499801
-5.0,1,157.508341
-5.0,1,157.516381
-5.0,2,157.531531
-5.0,1,157.53967
-5.0,1,157.544783
-5.0,1,157.551107
-5.0,1,157.560606
-5.0,1,157.567241
-5.0,1,157.573769
-5.0,1,157.582814
-5.0,1,157.59151
-5.0,1,157.599656
-5.0,1,157.609155
-5.0,1,157.617348
-5.0,1,157.62393
-5.0,1,157.632797
-5.0,1,157.641821
-5.0,1,157.650183
-5.0,1,157.656779
-5.0,1,157.663459
-5.0,1,157.669725
-5.0,1,157.675817
-5.0,2,157.688999
-5.0,2,157.700362
-5.0,1,157.709823
-5.0,1,157.718645
-5.0,2,157.73179
-2.142857,2,157.748409
-5.0,1,157.753606
-5.0,2,157.768057
-5.0,1,157.77608
-5.0,1,157.781291
-5.0,1,157.788393
-5.0,1,157.796138
-5.0,1,157.802935
-5.0,1,157.806733
-5.0,1,157.817707
-5.0,2,157.829228
-5.0,1,157.836551
-5.0,1,157.843115
-5.0,1,157.850765
-5.0,1,157.856493
-5.0,1,157.862072
-5.0,1,157.869256
-5.0,2,157.883729
-5.0,1,157.888561
-5.0,1,157.895473
-5.0,1,157.902315
-5.0,1,157.90822
-5.0,3,157.930125
-5.0,1,157.936203
-5.0,2,157.951944
-5.0,1,157.962204
-5.0,1,157.968513
-5.0,3,157.987443
-5.0,2,158.006194
-5.0,2,158.01844
-5.0,2,158.03431
-5.0,1,158.041565
-5.0,1,158.048013
-5.0,1,158.055198
-5.0,3,158.076314
-5.0,1,158.083566
-5.0,1,158.091054
-5.0,2,158.103085
-5.0,1,158.108164
-5.0,1,158.118231
-5.0,1,158.124065
-5.0,1,158.132158
-5.0,2,158.145844
-5.0,2,158.158282
-5.0,1,158.166495
-5.0,2,158.177035
-5.0,1,158.183324
-5.0,1,158.191764
-5.0,1,158.198997
-5.0,1,158.206479
-5.0,1,158.213438
-5.0,1,158.221724
-5.0,2,158.236959
-5.0,1,158.246516
-5.0,2,158.25935
-5.0,2,158.271376
-5.0,1,158.279943
-5.0,1,158.288186
-5.0,1,158.294355
-5.0,1,158.301169
-5.0,1,158.308715
-5.0,1,158.320484
-5.0,1,158.327616
-5.0,1,158.331757
-5.0,1,158.343353
-5.0,1,158.348461
-5.0,1,158.357378
-5.0,1,158.364875
-5.0,1,158.3722
-5.0,1,158.381238
-5.0,1,158.38768
-5.0,1,158.392282
-5.0,1,158.403882
-5.0,1,158.41142
-5.0,1,158.416788
-5.0,2,158.428482
-5.0,1,158.438903
-5.0,1,158.442608
-5.0,1,158.45194
-7.02,1,158.458534
-5.0,2,158.471114
-5.0,1,158.481795
-5.0,1,158.487128
-5.0,1,158.494231
-5.0,1,158.50309
-5.0,2,158.518297
-5.0,1,158.525811
-5.0,1,158.529628
-5.0,2,158.546085
-5.0,1,158.552156
-5.0,1,158.558491
-5.0,1,158.564546
-5.0,1,158.570941
-5.0,1,158.577905
-5.0,3,158.599868
-5.0,2,158.616753
-5.0,1,158.624655
-5.0,1,158.633952
-5.0,1,158.640743
-5.0,1,158.64711
-5.0,1,158.655114
-5.0,1,158.662038
-5.0,1,158.66836
-5.0,1,158.676158
-5.0,1,158.685543
-5.0,1,158.69356
-5.0,1,158.70048
-5.0,1,158.708039
-5.0,1,158.715261
-7.02,1,158.721366
-5.0,1,158.728595
-5.0,1,158.734784
-5.0,1,158.741405
-5.0,1,158.746931
-7.02,1,158.754295
-5.0,1,158.759558
-5.0,1,158.765774
-5.0,2,158.783046
-5.0,1,158.791749
-5.0,1,158.798693
-5.0,1,158.803932
-5.0,1,158.812272
-5.0,1,158.820161
-5.0,1,158.827288
-7.02,1,158.837142
-5.0,1,158.844069
-5.0,1,158.850728
-5.0,1,158.85512
-5.0,3,158.87638
-5.0,1,158.883927
-5.0,1,158.890464
-5.0,1,158.895914
-5.0,1,158.90346
-5.0,1,158.913224
-5.0,1,158.919694
-5.0,1,158.928281
-5.0,2,158.938664
-5.0,1,158.947311
-5.0,1,158.955234
-5.0,1,158.962329
-5.0,1,158.969468
-5.0,1,158.973494
-5.0,1,158.982278
-7.02,1,158.987284
-5.0,1,158.994671
-5.0,1,159.000099
-5.0,1,159.007463
-5.0,1,159.015497
-5.0,1,159.019433
-5.0,1,159.026662
-5.0,1,159.036813
-5.0,1,159.043223
-5.0,1,159.051508
-5.0,1,159.056987
-5.0,2,159.069659
-5.0,2,159.085269
-5.0,2,159.097431
-5.0,1,159.106516
-5.0,1,159.11335
-5.0,1,159.122157
-5.0,1,159.128752
-5.0,1,159.13735
-5.0,1,159.143851
-5.0,1,159.151927
-5.0,1,159.158739
-5.0,1,159.16752
-5.0,1,159.175366
-5.0,1,159.181145
-5.0,1,159.189054
-5.0,1,159.195572
-5.0,1,159.201031
-5.0,1,159.207398
-5.0,2,159.22427
-5.0,2,159.240097
-7.02,1,159.248485
-5.0,2,159.260749
-5.0,1,159.271359
-5.0,1,159.278175
-5.0,1,159.286377
-5.0,2,159.301169
-5.0,1,159.308777
-5.0,2,159.322709
-5.0,1,159.327391
-5.0,1,159.334083
-5.0,1,159.341848
-5.0,1,159.348078
-5.0,1,159.356837
-7.02,1,159.361226
-5.0,1,159.368217
-7.02,2,159.383591
-5.0,2,159.399022
-2.02,1,159.404031
-5.0,1,159.410544
-5.0,1,159.418665
-5.0,1,159.424631
-5.0,1,159.429946
-5.0,1,159.438364
-5.0,2,159.454277
-5.0,1,159.458403
-5.0,1,159.464148
-5.0,1,159.475286
-5.0,2,159.489156
-5.0,1,159.495728
-5.0,2,159.510569
-5.0,1,159.520021
-5.0,1,159.529132
-5.0,1,159.53721
-5.0,1,159.544178
-5.0,1,159.54969
-7.02,1,159.557596
-5.0,1,159.56319
-5.0,1,159.569794
-5.0,1,159.579442
-5.0,1,159.58735
-5.0,1,159.592342
-5.0,1,159.601161
-5.0,1,159.607463
-5.0,1,159.614378
-5.0,1,159.622596
-5.0,1,159.629008
-5.0,1,159.634378
-5.0,1,159.64089
-5.0,1,159.650482
-5.0,1,159.659387
-5.0,2,159.670493
-5.0,2,159.68705
-5.0,2,159.698671
-5.0,1,159.70628
-5.0,2,159.721898
-5.0,1,159.727044
-5.0,3,159.751083
-5.0,1,159.761045
-5.0,1,159.770255
-5.0,1,159.777756
-5.0,1,159.784016
-5.0,1,159.789721
-5.0,2,159.805169
-5.0,1,159.812737
-5.0,1,159.822013
-5.0,1,159.829385
-5.0,1,159.836185
-5.0,1,159.842386
-5.0,1,159.84767
-5.0,1,159.85485
-5.0,1,159.863666
-5.0,1,159.87073
-5.0,1,159.875127
-5.0,2,159.892157
-5.0,1,159.901892
-5.0,1,159.911475
-5.0,1,159.920722
-5.0,1,159.927091
-5.0,1,159.93463
-5.0,1,159.941031
-5.0,2,159.954787
-5.0,1,159.960091
-5.0,2,159.977834
-5.0,1,159.984249
-5.0,1,159.98994
-5.0,1,159.996726
-5.0,1,160.004731
-5.0,1,160.012056
-5.0,1,160.021835
-5.0,1,160.030298
-5.0,1,160.037055
-5.0,1,160.042233
-5.0,1,160.047543
-5.0,1,160.055211
-5.0,1,160.060092
-5.0,1,160.068563
-5.0,1,160.075435
-5.0,2,160.086272
-5.0,1,160.096141
-5.0,1,160.105035
-5.0,1,160.110735
-5.0,2,160.131048
-5.0,1,160.137109
-5.0,3,160.163566
-5.0,3,160.182743
-5.0,1,160.190376
-5.0,1,160.198665
-5.0,1,160.207577
-5.0,1,160.213684
-7.02,1,160.221271
-5.0,1,160.229448
-5.0,1,160.236187
-5.0,1,160.243109
-5.0,1,160.251249
-5.0,1,160.25969
-5.0,1,160.265674
-5.0,1,160.273031
-5.0,1,160.276814
-5.0,2,160.295453
-7.02,1,160.301782
-5.0,1,160.309823
-5.0,1,160.318812
-5.0,1,160.324406
-5.0,1,160.330849
-5.0,2,160.342882
-5.0,1,160.350313
-5.0,1,160.355353
-5.0,2,160.368518
-5.0,1,160.377229
-5.0,1,160.385829
-5.0,1,160.391402
-5.0,1,160.398968
-5.0,1,160.406334
-5.0,1,160.414268
-5.0,1,160.42218
-5.0,1,160.429789
-5.0,2,160.443701
-5.0,1,160.452742
-5.0,2,160.463793
-5.0,1,160.469022
-5.0,1,160.481966
-5.0,1,160.48864
-5.0,1,160.498678
-5.0,1,160.507268
-5.0,2,160.51968
-5.0,1,160.534834
-5.0,2,160.552237
-5.0,1,160.558692
-5.0,1,160.56437
-5.0,2,160.578638
-5.0,1,160.584872
-5.0,1,160.591015
-5.0,1,160.597486
-5.0,1,160.606038
-5.0,2,160.6172
-5.0,1,160.62205
-5.0,1,160.632384
-5.0,1,160.639261
-5.0,1,160.647107
-5.0,1,160.652838
-5.0,1,160.661749
-5.0,2,160.671196
-5.0,1,160.681083
-5.0,1,160.685581
-5.0,3,160.70933
-5.0,1,160.715649
-5.0,3,160.736225
-5.0,1,160.743948
-5.0,1,160.750999
-5.0,1,160.756178
-5.0,1,160.767101
-5.0,1,160.773265
-5.0,1,160.782439
-5.0,2,160.798034
-5.0,1,160.805641
-5.0,2,160.81854
-5.0,1,160.826946
-5.0,1,160.833388
-5.0,1,160.841745
-5.0,1,160.849498
-5.0,1,160.854277
-5.0,1,160.87009
-5.0,1,160.87712
-5.0,1,160.882927
-5.0,1,160.890932
-5.0,1,160.8955
-5.0,1,160.903801
-5.0,1,160.910197
-5.0,1,160.916478
-5.0,1,160.922494
-5.0,1,160.932085
-5.0,1,160.936836
-5.0,1,160.944866
-5.0,1,160.951007
-5.0,1,160.956594
-5.0,1,160.964993
-5.0,1,160.971064
-5.0,1,160.978265
-5.0,1,160.982315
-5.0,1,160.989932
-5.0,1,160.995722
-5.0,3,161.021815
-5.0,1,161.027823
-5.0,1,161.035766
-5.0,1,161.040705
-5.0,1,161.050481
-5.0,1,161.058479
-5.0,1,161.062874
-5.0,1,161.071333
-5.0,1,161.079498
-5.0,1,161.086512
-5.0,1,161.095375
-5.0,1,161.100732
-5.0,1,161.107121
-5.0,1,161.1132
-5.0,1,161.12002
-5.0,2,161.135939
-5.0,1,161.141979
-5.0,1,161.148317
-5.0,2,161.162229
-5.0,1,161.169081
-2.02,1,161.173115
-5.0,1,161.180902
-5.0,1,161.185966
-5.0,1,161.194768
-5.0,1,161.200306
-5.0,2,161.218852
-5.0,1,161.224157
-5.0,1,161.232384
-5.0,3,161.252165
-5.0,1,161.25795
-5.0,1,161.264091
-5.0,1,161.269541
-5.0,1,161.278725
-5.0,1,161.284705
-5.0,1,161.292175
-7.02,1,161.296817
-5.0,1,161.305727
-5.0,1,161.313301
-5.0,2,161.326804
-5.0,1,161.332169
-5.0,1,161.339675
-5.0,1,161.346152
-5.0,2,161.359383
-5.0,1,161.368437
-5.0,1,161.375966
-5.0,1,161.38279
-5.0,1,161.387834
-5.0,2,161.401879
-5.0,1,161.408329
-5.0,3,161.426261
-5.0,1,161.434723
-5.0,1,161.440822
-5.0,1,161.449303
-5.0,1,161.454855
-5.0,2,161.46964
-5.0,1,161.47924
-5.0,1,161.484949
-5.0,2,161.502122
-5.0,1,161.509192
-5.0,1,161.515505
-5.0,1,161.520481
-5.0,1,161.526722
-5.0,2,161.544234
-5.0,1,161.551451
-5.0,1,161.559848
-5.0,1,161.569813
-5.0,1,161.575239
-5.0,1,161.584009
-5.0,1,161.589333
-5.0,2,161.604798
-5.0,1,161.609802
-5.0,1,161.619122
-5.0,1,161.625986
-7.02,1,161.631999
-5.0,1,161.639485
-5.0,1,161.645422
-5.0,1,161.654522
-5.0,1,161.66268
-5.0,2,161.674422
-5.0,1,161.68454
-5.0,2,161.701613
-5.0,1,161.706718
-5.0,1,161.716766
-5.0,2,161.729882
-5.0,1,161.734102
-5.0,1,161.74105
-5.0,1,161.74993
-5.0,1,161.759095
-5.0,2,161.774039
-5.0,1,161.780967
-5.0,1,161.789541
-5.0,1,161.797245
-5.0,3,161.819565
-5.0,1,161.826419
-5.0,1,161.832628
-5.0,2,161.847109
-5.0,1,161.855365
-5.0,1,161.862352
-5.0,1,161.8681
-5.0,3,161.890561
-7.02,1,161.899378
-5.0,1,161.905871
-5.0,1,161.912092
-5.0,2,161.926001
-5.0,1,161.937909
-5.0,2,161.953473
-5.0,1,161.959496
-5.0,1,161.966582
-5.0,1,161.972368
-5.0,1,161.981173
-5.0,1,161.98821
-5.0,1,161.993563
-5.0,2,162.006901
-5.0,1,162.015615
-5.0,1,162.023853
-5.0,1,162.032726
-7.02,1,162.040511
-2.02,1,162.047703
-5.0,1,162.053623
-5.0,1,162.060956
-5.0,1,162.068099
-5.0,1,162.076901
-5.0,1,162.083443
-5.0,1,162.090504
-7.02,1,162.097136
-5.0,1,162.105697
-5.0,1,162.11221
-5.0,1,162.116891
-5.0,2,162.132431
-5.0,1,162.139514
-5.0,1,162.146236
-5.0,1,162.1527
-5.0,1,162.158938
-5.0,1,162.168988
-5.0,1,162.176259
-5.0,1,162.183971
-5.0,1,162.188398
-5.0,1,162.195559
-5.0,1,162.203403
-5.0,1,162.21057
-5.0,1,162.216466
-5.0,1,162.222831
-5.0,2,162.237307
-5.0,1,162.243498
-5.0,1,162.250185
-5.0,1,162.256675
-5.0,1,162.265001
-5.0,1,162.269988
-5.0,1,162.280161
-5.0,1,162.287946
-5.0,1,162.297898
-5.0,1,162.303613
-5.0,1,162.311318
-5.0,1,162.317642
-5.0,1,162.325675
-5.0,1,162.333875
-5.0,4,162.360777
-7.02,1,162.368845
-5.0,1,162.375489
-5.0,1,162.381494
-5.0,1,162.390952
-5.0,2,162.407671
-5.0,1,162.416018
-5.0,1,162.4223
-5.0,1,162.426812
-5.0,1,162.435669
-5.0,1,162.441348
-5.0,1,162.446508
-5.0,1,162.458032
-5.0,1,162.464512
-5.0,1,162.472918
-5.0,1,162.476755
-5.0,1,162.485989
-5.0,1,162.494424
-5.0,1,162.498428
-5.0,1,162.50481
-5.0,1,162.512579
-5.0,1,162.519601
-5.0,1,162.52495
-5.0,1,162.53464
-5.0,1,162.53861
-7.02,1,162.546905
-5.0,1,162.557491
-5.0,1,162.564603
-5.0,1,162.569749
-5.0,1,162.578805
-5.0,1,162.586789
-5.0,1,162.590561
-5.0,1,162.600717
-5.0,1,162.606693
-5.0,1,162.613482
-5.0,1,162.621112
-5.0,1,162.630266
-5.0,1,162.63674
-5.0,1,162.642311
-5.0,2,162.662448
-5.0,3,162.681013
-5.0,1,162.688337
-5.0,1,162.695601
-5.0,1,162.703681
-5.0,1,162.708592
-5.0,1,162.71757
-7.02,1,162.723683
-5.0,1,162.729898
-5.0,1,162.736691
-5.0,1,162.744538
-5.0,1,162.749847
-5.0,1,162.757625
-5.0,3,162.776156
-5.0,1,162.786034
-5.0,2,162.801727
-5.0,1,162.809724
-5.0,1,162.816645
-5.0,1,162.821723
-5.0,1,162.827213
-5.0,1,162.835099
-5.0,1,162.839884
-5.0,1,162.848324
-5.0,1,162.85736
-5.0,1,162.864619
-5.0,1,162.871202
-5.0,1,162.877141
-5.0,1,162.889038
-5.0,1,162.892863
-5.0,2,162.907655
-5.0,1,162.916485
-5.0,1,162.921099
-5.0,1,162.930965
-5.0,1,162.935766
-5.0,1,162.94476
-5.0,1,162.951559
-5.0,1,162.961257
-5.0,1,162.967539
-7.02,1,162.972118
-5.0,1,162.983296
-5.0,1,162.987105
-5.0,2,163.002947
-5.0,1,163.009229
-5.0,1,163.017322
-5.0,1,163.023304
-5.0,1,163.033894
-5.0,1,163.03762
-5.0,1,163.04544
-5.0,1,163.05244
-5.0,1,163.060169
-5.0,2,163.073307
-5.0,1,163.079999
-5.0,1,163.085774
-5.0,2,163.098041
-5.0,1,163.107413
-5.0,1,163.116249
-5.0,1,163.123676
-5.0,1,163.130965
-5.0,1,163.137563
-5.0,1,163.145496
-5.0,1,163.152957
-5.0,2,163.170607
-5.0,1,163.176977
-5.0,1,163.183939
-5.0,1,163.188311
-5.0,2,163.202488
-5.0,1,163.213545
-5.0,1,163.218102
-5.0,1,163.226381
-5.0,1,163.233801
-5.0,1,163.245696
-5.0,1,163.253019
-5.0,2,163.266425
-5.0,1,163.270982
-5.0,2,163.28591
-5.0,1,163.292727
-5.0,1,163.299182
-5.0,1,163.306858
-5.0,1,163.313123
-5.0,1,163.320995
-5.0,1,163.329074
-5.0,1,163.33496
-5.0,1,163.341371
-5.0,1,163.347487
-5.0,1,163.355539
-5.0,1,163.361096
-5.0,1,163.367683
-5.0,1,163.378813
-5.0,2,163.391016
-5.0,1,163.399813
-5.0,1,163.408961
-5.0,1,163.416008
-5.0,1,163.4228
-5.0,1,163.426679
-5.0,1,163.437139
-5.0,1,163.441782
-5.0,1,163.450414
-5.0,1,163.45652
-5.0,1,163.46708
-5.0,2,163.481403
-5.0,1,163.491203
-5.0,1,163.498195
-7.02,1,163.504056
-7.02,2,163.516857
-5.0,2,163.532262
-5.0,1,163.537647
-5.0,2,163.550556
-5.0,1,163.558283
-5.0,1,163.565649
-5.0,1,163.57262
-5.0,1,163.577494
-5.0,1,163.586812
-5.0,1,163.593203
-5.0,2,163.608463
-5.0,2,163.617922
-5.0,1,163.62993
-5.0,1,163.63533
-5.0,1,163.6422
-5.0,1,163.650854
-5.0,1,163.660553
-5.0,1,163.667917
-5.0,1,163.675341
-5.0,2,163.690065
-5.0,1,163.697022
-5.0,1,163.70585
-5.0,1,163.712287
-5.0,1,163.719137
-5.0,3,163.743777
-5.0,1,163.752147
-7.02,1,163.759212
-5.0,1,163.767646
-5.0,1,163.773892
-5.0,2,163.789455
-5.0,2,163.799925
-5.0,1,163.806727
-5.0,1,163.814768
-5.0,1,163.821297
-5.0,1,163.830323
-5.0,1,163.835536
-5.0,1,163.842515
-5.0,1,163.850346
-5.0,1,163.856478
-5.0,1,163.866209
-5.0,1,163.872009
-5.0,1,163.87909
-5.0,1,163.887197
-5.0,1,163.893345
-7.02,1,163.898295
-5.0,1,163.906755
-5.0,1,163.912772
-5.0,2,163.927985
-5.0,1,163.934261
-5.0,1,163.943163
-5.0,1,163.949692
-5.0,1,163.955917
-5.0,1,163.961089
-5.0,1,163.968247
-5.0,1,163.974533
-5.0,1,163.982639
-5.0,1,163.991275
-5.0,2,164.003402
-5.0,1,164.0147
-5.0,1,164.020674
-5.0,1,164.027781
-5.0,1,164.035034
-5.0,1,164.040191
-5.0,1,164.04831
-5.0,2,164.060691
-5.0,1,164.069479
-5.0,1,164.07729
-5.0,1,164.081479
-5.0,1,164.088915
-5.0,1,164.098714
-5.0,1,164.106285
-5.0,1,164.11455
-5.0,1,164.122276
-5.0,1,164.127608
-5.0,2,164.142303
-5.0,1,164.148905
-5.0,1,164.153778
-5.0,1,164.163687
-5.0,1,164.170022
-5.0,1,164.17903
-5.0,1,164.184478
-5.0,1,164.192512
-5.0,1,164.201297
-5.0,1,164.205511
-5.0,2,164.223208
-5.0,3,164.242904
-5.0,1,164.251135
-5.0,1,164.258441
-5.0,1,164.265741
-5.0,1,164.273848
-5.0,1,164.280911
-5.0,1,164.287434
-5.0,1,164.293366
-5.0,1,164.300369
-5.0,1,164.305615
-5.0,1,164.312339
-5.0,1,164.323003
-5.0,1,164.33093
-7.02,1,164.335117
-5.0,1,164.342494
-5.0,1,164.346862
-5.0,1,164.355097
-5.0,1,164.363982
-5.0,1,164.369239
-5.0,1,164.377284
-5.0,1,164.382292
-7.02,1,164.388369
-5.0,1,164.397282
-5.0,2,164.412463
-5.0,1,164.421022
-5.0,1,164.426259
-5.0,1,164.432684
-5.0,1,164.440762
-5.0,1,164.450919
-5.0,2,164.46677
-5.0,1,164.473244
-5.0,1,164.481541
-7.02,1,164.488892
-5.0,1,164.497014
-5.0,1,164.503646
-5.0,1,164.510998
-5.0,1,164.515071
-5.0,1,164.526743
-5.0,2,164.544168
-5.0,2,164.556789
-5.0,1,164.562446
-5.0,1,164.569969
-5.0,1,164.576769
-5.0,1,164.585434
-5.0,1,164.593398
-5.0,2,164.609362
-5.0,1,164.617366
-5.0,1,164.623374
-5.0,1,164.629686
-5.0,1,164.636963
-5.0,2,164.650939
-5.0,1,164.657976
-5.0,1,164.665133
-5.0,1,164.670421
-5.0,1,164.678512
-5.0,1,164.685806
-5.0,1,164.695044
-5.0,1,164.701335
-5.0,3,164.723055
-5.0,1,164.728473
-5.0,1,164.73814
-5.0,1,164.746817
-5.0,1,164.75168
-5.0,1,164.760093
-5.0,1,164.768093
-5.0,2,164.780995
-5.0,2,164.796438
-5.0,1,164.803519
-5.0,2,164.815171
-5.0,1,164.825766
-5.0,2,164.842598
-5.0,1,164.847105
-5.0,1,164.85431
-5.0,3,164.87772
-5.0,1,164.88703
-5.0,1,164.894433
-5.0,1,164.901526
-5.0,1,164.909123
-5.0,1,164.914765
-5.0,1,164.922761
-5.0,1,164.929912
-5.0,1,164.934773
-5.0,1,164.945126
-5.0,1,164.951271
-5.0,1,164.95913
-5.0,1,164.967229
-5.0,1,164.974631
-5.0,2,164.989633
-5.0,1,164.995435
-5.0,1,165.002273
-5.0,1,165.009766
-5.0,1,165.015973
-5.0,1,165.020996
-2.02,2,165.035098
-5.0,1,165.043672
-5.0,3,165.064037
-5.0,1,165.072746
-5.0,1,165.080514
-5.0,1,165.086744
-5.0,1,165.095998
-5.0,1,165.101729
-5.0,2,165.114104
-5.0,1,165.12371
-5.0,1,165.130701
-7.02,1,165.136827
-5.0,1,165.145309
-5.0,2,165.1607
-5.0,2,165.17447
-5.0,1,165.181521
-5.0,1,165.189315
-5.0,1,165.195234
-5.0,1,165.201432
-5.0,1,165.207423
-5.0,1,165.215664
-5.0,1,165.219701
-5.0,1,165.229058
-5.0,1,165.234588
-5.0,1,165.244261
-5.0,1,165.25095
-5.0,1,165.25839
-5.0,1,165.265494
-5.0,1,165.272674
-5.0,1,165.279899
-5.0,1,165.285488
-5.0,1,165.292655
-5.0,1,165.301333
-7.02,1,165.306866
-5.0,1,165.314352
-5.0,1,165.321956
-5.0,1,165.326601
-5.0,1,165.337247
-5.0,1,165.34617
-5.0,1,165.355304
-5.0,1,165.360941
-5.0,1,165.365819
-5.0,1,165.375312
-5.0,1,165.37986
-5.0,1,165.387267
-5.0,1,165.395508
-5.0,1,165.40228
-5.0,1,165.410293
-5.0,1,165.415125
-5.0,1,165.428538
-5.0,2,165.442847
-7.02,1,165.449617
-5.0,1,165.455578
-5.0,1,165.459768
-5.0,2,165.473815
-5.0,1,165.481228
-5.0,1,165.488686
-5.0,1,165.497238
-5.0,2,165.509336
-5.0,1,165.518015
-5.0,1,165.523825
-5.0,1,165.536394
-5.0,2,165.556576
-5.0,1,165.563921
-5.0,1,165.570506
-5.0,1,165.57772
-5.0,1,165.585755
-5.0,1,165.592253
-5.0,2,165.604114
