#{"t_start": 1763362893.322091, "env_id": "None"}
r,l,t
-7.02,2,104.678194
-5.0,1,104.685675
-5.0,1,104.691511
-5.0,1,104.69946
-5.0,1,104.703708
-5.0,1,104.711384
-5.0,1,104.715936
-5.0,1,104.721123
-5.0,1,104.727595
-5.0,1,104.736755
-5.0,1,104.742431
-5.0,1,104.748724
-5.0,1,104.753676
-5.0,1,104.760106
-7.02,1,104.768057
-5.0,1,104.773708
-5.0,1,104.779581
-5.0,1,104.786364
-5.0,1,104.793407
-5.0,2,104.807996
-5.0,1,104.811859
-5.0,1,104.822508
-7.02,1,104.828681
-5.0,1,104.836183
-5.0,1,104.843644
-5.0,1,104.848678
-5.0,1,104.858615
-5.0,1,104.863526
-5.0,2,104.879686
-5.0,1,104.884281
-5.0,1,104.893558
-5.0,1,104.898997
-5.0,3,104.917443
-5.0,2,104.937433
-5.0,1,104.943122
-5.0,1,104.947237
-5.0,1,104.954676
-5.0,1,104.961565
-5.0,1,104.969849
-5.0,1,104.974822
-5.0,3,104.994445
-5.0,1,105.000302
-5.0,1,105.006337
-5.0,1,105.011885
-5.0,1,105.019691
-5.0,1,105.024233
-5.0,1,105.029666
-5.0,1,105.039239
-5.0,1,105.044456
-5.0,1,105.053095
-5.0,1,105.059411
-5.0,1,105.066666
-5.0,1,105.071911
-5.0,1,105.07696
-5.0,1,105.08322
-5.0,3,105.104892
-5.0,1,105.113902
-5.0,1,105.119706
-5.0,1,105.125358
-5.0,1,105.134853
-5.0,1,105.139648
-5.0,1,105.145915
-5.0,1,105.155652
-5.0,1,105.16202
-5.0,1,105.170383
-5.0,1,105.17692
-5.0,1,105.18209
-5.0,2,105.196922
-5.0,1,105.206098
-5.0,2,105.216917
-7.02,1,105.226835
-5.0,1,105.234955
-5.0,1,105.240461
-5.0,4,105.267261
-5.0,1,105.277875
-5.0,1,105.283512
-5.0,1,105.289826
-5.0,1,105.294553
-5.0,2,105.30938
-5.0,1,105.313558
-5.0,1,105.321768
-5.0,1,105.327564
-5.0,1,105.362873
-5.0,2,105.388004
-5.0,1,105.395194
-5.0,1,105.400719
-5.0,1,105.407242
-5.0,1,105.414018
-5.0,1,105.422678
-5.0,1,105.428311
-5.0,1,105.435274
-5.0,1,105.440264
-5.0,2,105.450974
-5.0,1,105.457016
-5.0,1,105.463256
-5.0,2,105.474062
-5.0,1,105.481074
-5.0,1,105.485775
-5.0,1,105.494839
-5.0,1,105.501185
-5.0,1,105.505196
-5.0,1,105.510807
-5.0,2,105.523534
-5.0,2,105.535419
-5.0,1,105.542581
-5.0,1,105.549732
-5.0,1,105.557288
-5.0,2,105.567616
-5.0,1,105.573272
-5.0,1,105.584702
-5.0,1,105.589753
-7.02,1,105.596543
-5.0,1,105.604629
-5.0,1,105.611219
-5.0,1,105.617836
-5.0,1,105.625365
-5.0,2,105.637898
-5.0,1,105.647722
-5.0,1,105.653638
-5.0,1,105.662172
-5.0,2,105.676121
-5.0,1,105.682382
-5.0,1,105.687587
-5.0,1,105.695388
-5.0,1,105.704745
-5.0,1,105.709448
-5.0,1,105.716355
-5.0,1,105.723428
-5.0,1,105.729756
-5.0,1,105.735096
-5.0,1,105.742605
-5.0,2,105.754281
-5.0,1,105.760821
-5.0,1,105.768045
-5.0,1,105.775658
-5.0,1,105.785532
-5.0,1,105.791116
-5.0,1,105.798493
-5.0,1,105.805758
-5.0,1,105.810789
-5.0,1,105.819699
-5.0,1,105.827386
-5.0,2,105.841322
-5.0,1,105.847964
-5.0,1,105.852482
-5.0,1,105.859096
-5.0,1,105.868165
-5.0,1,105.876447
-5.0,1,105.883541
-5.0,5,105.912499
-5.0,1,105.921183
-5.0,1,105.929512
-5.0,1,105.932587
-5.0,1,105.940582
-5.0,1,105.945012
-5.0,1,105.952757
-5.0,1,105.959869
-5.0,1,105.965544
-5.0,1,105.975382
-5.0,1,105.98645
-5.0,2,105.999872
-5.0,1,106.006344
-5.0,1,106.014272
-5.0,1,106.020957
-5.0,1,106.029988
-5.0,1,106.035963
-5.0,2,106.047749
-5.0,1,106.05984
-5.0,2,106.075831
-2.02,1,106.080064
-5.0,1,106.085992
-5.0,2,106.097786
-5.0,1,106.103734
-7.02,1,106.111646
-5.0,1,106.117303
-5.0,3,106.140181
-5.0,1,106.147421
-5.0,1,106.152298
-5.0,1,106.159467
-5.0,1,106.166358
-5.0,1,106.170294
-5.0,1,106.177173
-5.0,1,106.183995
-5.0,1,106.189518
-5.0,1,106.197416
-5.0,1,106.202713
-5.0,1,106.209132
-5.0,1,106.215243
-5.0,1,106.2239
-5.0,2,106.23652
-5.0,1,106.242057
-5.0,1,106.249574
-5.0,1,106.255112
-5.0,2,106.26985
-5.0,1,106.278181
-5.0,2,106.294339
-5.0,1,106.299024
-5.0,1,106.304251
-5.0,2,106.318067
-5.0,1,106.326526
-5.0,1,106.332427
-5.0,1,106.339496
-5.0,1,106.347448
-5.0,1,106.352247
-5.0,1,106.35853
-5.0,1,106.365599
-5.0,1,106.372692
-5.0,1,106.3808
-5.0,1,106.387021
-5.0,1,106.393631
-5.0,1,106.400933
-5.0,2,106.41525
-5.0,2,106.427731
-5.0,1,106.435104
-5.0,1,106.441547
-5.0,1,106.44938
-5.0,3,106.472531
-5.0,1,106.479256
-5.0,1,106.487639
-5.0,1,106.493982
-5.0,1,106.501688
-5.0,1,106.508514
-5.0,1,106.513481
-5.0,1,106.520924
-5.0,1,106.528712
-7.02,1,106.536216
-5.0,1,106.542308
-5.0,1,106.548434
-5.0,1,106.557027
-5.0,1,106.566522
-5.0,2,106.581809
-5.0,1,106.585978
-5.0,1,106.593541
-5.0,3,106.614859
-5.0,1,106.620998
-5.0,1,106.626851
-5.0,1,106.632291
-5.0,2,106.646464
-5.0,1,106.655485
-5.0,1,106.658981
-5.0,1,106.668398
-7.02,1,106.677933
-5.0,1,106.682806
-5.0,1,106.691041
-5.0,1,106.698971
-5.0,1,106.705198
-5.0,2,106.718918
-5.0,2,106.765214
-5.0,1,106.772797
-5.0,1,106.78846
-5.0,1,106.798703
-5.0,1,106.813481
-5.0,1,106.819181
-5.0,1,106.837505
-5.0,1,106.848407
-5.0,1,106.861673
-5.0,1,106.870692
-5.0,1,106.882461
-5.0,2,106.905116
-5.0,1,106.911045
-5.0,1,106.922496
-5.0,1,106.933792
-5.0,1,106.945918
-5.0,1,106.955899
-5.0,2,106.982067
-5.0,1,106.998402
-5.0,1,107.006387
-5.0,1,107.017676
-5.0,1,107.028362
-5.0,1,107.043906
-5.0,1,107.053584
-5.0,1,107.066232
-5.0,1,107.080036
-5.0,1,107.089749
-5.0,1,107.097681
-5.0,2,107.116503
-5.0,1,107.133559
-5.0,1,107.14238
-5.0,1,107.155529
-5.0,1,107.168429
-5.0,2,107.191143
-5.0,1,107.204205
-5.0,1,107.216586
-5.0,1,107.225559
-5.0,1,107.236456
-5.0,2,107.262709
-5.0,1,107.273145
-5.0,1,107.284579
-5.0,1,107.297543
-5.0,1,107.308402
-5.0,1,107.317107
-5.0,1,107.326849
-5.0,2,107.350416
-7.02,1,107.365399
-5.0,1,107.377486
-5.0,2,107.403968
-5.0,1,107.412443
-5.0,2,107.435019
-5.0,1,107.443815
-5.0,1,107.456027
-5.0,1,107.466416
-5.0,2,107.493854
-5.0,1,107.504114
-5.0,3,107.53372
-5.0,2,107.56131
-5.0,1,107.573033
-5.0,1,107.582079
-5.0,1,107.594185
-5.0,1,107.60513
-5.0,1,107.621947
-5.0,2,107.640434
-5.0,3,107.677722
-5.0,1,107.688936
-5.0,1,107.699755
-5.0,1,107.709536
-5.0,2,107.735201
-5.0,2,107.755935
-5.0,1,107.766523
-5.0,2,107.788432
-5.0,3,107.822794
-5.0,1,107.836795
-5.0,1,107.849589
-7.02,1,107.860324
-5.0,1,107.873709
-5.0,2,107.895228
-5.0,1,107.905358
-5.0,2,107.929958
-5.0,2,107.950152
-5.0,1,107.960408
-5.0,1,107.975909
-5.0,1,107.988587
-5.0,1,107.996816
-5.0,1,108.008193
-7.02,1,108.020427
-5.0,1,108.034632
-5.0,2,108.059092
-5.0,3,108.09263
-5.0,1,108.103259
-5.0,1,108.110868
-5.0,1,108.123923
-5.0,2,108.149207
-5.0,1,108.157566
-5.0,1,108.166249
-5.0,1,108.176815
-5.0,1,108.189415
-5.0,1,108.204742
-5.0,1,108.214853
-5.0,1,108.230624
-5.0,1,108.239384
-5.0,1,108.249044
-5.0,1,108.263094
-5.0,1,108.271713
-5.0,1,108.283515
-5.0,1,108.294665
-7.02,1,108.311748
-5.0,1,108.321419
-5.0,1,108.336897
-5.0,1,108.344284
-7.02,1,108.357167
-7.02,1,108.372317
-5.0,1,108.384135
-5.0,1,108.393851
-7.02,1,108.408279
-5.0,2,108.43444
-5.0,1,108.450501
-5.0,2,108.473647
-5.0,1,108.484767
-5.0,1,108.497754
-5.0,1,108.508286
-5.0,1,108.521375
-5.0,1,108.534936
-5.0,1,108.546327
-5.0,1,108.55305
-5.0,1,108.564794
-5.0,1,108.57859
-5.0,1,108.592254
-5.0,1,108.602507
-5.0,1,108.615346
-5.0,1,108.626399
-5.0,1,108.638762
-2.02,1,108.650913
-5.0,1,108.667824
-5.0,1,108.677426
-5.0,2,108.705617
-5.0,1,108.712483
-5.0,1,108.724256
-5.0,1,108.740565
-5.0,1,108.747309
-5.0,1,108.757721
-5.0,1,108.767848
-5.0,1,108.774982
-5.0,1,108.790057
-5.0,1,108.797548
-5.0,2,108.821846
-5.0,1,108.832286
-5.0,2,108.852487
-5.0,1,108.866203
-5.0,1,108.875698
-5.0,1,108.889419
-5.0,3,108.920561
-5.0,2,108.940044
-5.0,1,108.949118
-5.0,2,108.975494
-5.0,1,108.985391
-5.0,1,109.002876
-5.0,2,109.024255
-5.0,1,109.035854
-5.0,1,109.047916
-5.0,3,109.07789
-5.0,1,109.096516
-5.0,2,109.120455
-5.0,1,109.13037
-5.0,2,109.153414
-5.0,1,109.167385
-5.0,1,109.176332
-5.0,1,109.185608
-5.0,1,109.198794
-5.0,1,109.209352
-7.02,1,109.219932
-5.0,1,109.231351
-5.0,1,109.238852
-7.02,1,109.252005
-5.0,1,109.262156
-5.0,1,109.280507
-5.0,1,109.292689
-5.0,1,109.30442
-5.0,1,109.317535
-5.0,1,109.32952
-5.0,1,109.338542
-5.0,1,109.348339
-5.0,1,109.359632
-5.0,1,109.373409
-5.0,1,109.381848
-5.0,1,109.394819
-5.0,3,109.436389
-5.0,1,109.444754
-5.0,1,109.459771
-5.0,2,109.484498
-5.0,1,109.49749
-5.0,1,109.510465
-5.0,2,109.531577
-5.0,1,109.542262
-5.0,1,109.552818
-5.0,2,109.577617
-5.0,1,109.591819
-5.0,2,109.615859
-5.0,1,109.62405
-5.0,1,109.637877
-5.0,1,109.651634
-5.0,1,109.664956
-5.0,1,109.671604
-5.0,1,109.682762
-5.0,3,109.714625
-5.0,1,109.727336
-5.0,1,109.735519
-5.0,1,109.749889
-5.0,2,109.770774
-5.0,1,109.784413
-5.0,1,109.790507
-5.0,1,109.801473
-5.0,1,109.814648
-5.0,2,109.835372
-5.0,1,109.843453
-5.0,1,109.857327
-5.0,1,109.869741
-5.0,1,109.881944
-5.0,1,109.890488
-5.0,1,109.900327
-5.0,2,109.922282
-5.0,1,109.932316
-5.0,1,109.943012
-5.0,1,109.959648
-5.0,1,109.968364
-5.0,1,109.97835
-5.0,1,109.987796
-5.0,3,110.022355
-5.0,2,110.042994
-5.0,1,110.053702
-5.0,1,110.068342
-7.02,1,110.079961
-5.0,2,110.102803
-5.0,1,110.116261
-5.0,1,110.127776
-5.0,2,110.156507
-5.0,1,110.166463
-5.0,2,110.188871
-5.0,1,110.204477
-5.0,2,110.227649
-5.0,1,110.236606
-5.0,1,110.248992
-5.0,1,110.26219
-5.0,1,110.272505
-5.0,2,110.300082
-5.0,1,110.311902
-5.0,1,110.32514
-5.0,1,110.338414
-5.0,1,110.346956
-5.0,1,110.358511
-5.0,1,110.371834
-5.0,2,110.395191
-5.0,1,110.407312
-5.0,1,110.414893
-5.0,1,110.429262
-5.0,1,110.439264
-5.0,1,110.451245
-5.0,1,110.461123
-5.0,1,110.475732
-7.02,2,110.499396
-5.0,1,110.513034
-5.0,1,110.521504
-5.0,1,110.532643
-5.0,1,110.543931
-5.0,1,110.558313
-5.0,1,110.564444
-5.0,1,110.581778
-5.0,1,110.592048
-5.0,1,110.601351
-5.0,1,110.616847
-5.0,2,110.63454
-5.0,1,110.646627
-5.0,2,110.670266
-5.0,1,110.677496
-5.0,1,110.691262
-5.0,2,110.714751
-5.0,1,110.728924
-5.0,1,110.739981
-5.0,2,110.759057
-5.0,1,110.769755
-5.0,1,110.780804
-5.0,1,110.790982
-5.0,1,110.803803
-5.0,1,110.818496
-5.0,1,110.827715
-5.0,1,110.839947
-5.0,1,110.855531
-5.0,1,110.864996
-5.0,1,110.878052
-5.0,2,110.901223
-5.0,1,110.915109
-5.0,1,110.9286
-5.0,1,110.943567
-5.0,1,110.960407
-5.0,1,110.971221
-5.0,1,110.979877
-5.0,1,110.991154
-5.0,1,111.007447
-5.0,1,111.015384
-2.02,1,111.029347
-5.0,1,111.037787
-5.0,2,111.065055
-5.0,1,111.075984
-5.0,2,111.101807
-5.0,1,111.110027
-5.0,1,111.126562
-5.0,1,111.135186
-5.0,1,111.141895
-5.0,1,111.155107
-5.0,1,111.165512
-5.0,1,111.175613
-5.0,1,111.187232
-5.0,2,111.215523
-5.0,1,111.228197
-5.0,1,111.237841
-5.0,2,111.261515
-5.0,2,111.283778
-5.0,1,111.291558
-5.0,2,111.320193
-5.0,1,111.330522
-5.0,1,111.340829
-5.0,1,111.353672
-5.0,1,111.364421
-5.0,1,111.379153
-5.0,2,111.404646
-5.0,2,111.426178
-5.0,2,111.454043
-5.0,1,111.459764
-5.0,2,111.485555
-5.0,1,111.493687
-5.0,2,111.521065
-5.0,1,111.527634
-5.0,1,111.543694
-5.0,1,111.550803
-7.02,1,111.564596
-5.0,1,111.577626
-5.0,1,111.584975
-5.0,2,111.61069
-5.0,1,111.620181
-5.0,1,111.632988
-5.0,1,111.645261
-5.0,1,111.657793
-5.0,1,111.6689
-5.0,1,111.679357
-5.0,1,111.688234
-5.0,1,111.697304
-5.0,1,111.707133
-5.0,2,111.773819
-5.0,1,111.784997
-5.0,1,111.806714
-5.0,1,111.818002
-5.0,1,111.833406
-5.0,1,111.850871
-5.0,2,111.889339
-5.0,2,111.914684
-5.0,2,111.948658
-5.0,1,111.964802
-7.02,1,111.977305
-5.0,1,112.001355
-5.0,1,112.015091
-5.0,1,112.02685
-5.0,1,112.04215
-5.0,2,112.070008
-5.0,1,112.085826
-5.0,1,112.102927
-5.0,1,112.119407
-5.0,1,112.134038
-5.0,2,112.162352
-5.0,1,112.1794
-5.0,1,112.200927
-5.0,1,112.215336
-5.0,1,112.225824
-5.0,1,112.239186
-5.0,1,112.263821
-5.0,1,112.274561
-5.0,1,112.293169
-5.0,1,112.313054
-5.0,1,112.32636
-5.0,1,112.337701
-5.0,1,112.350052
-5.0,1,112.37026
-5.0,1,112.382346
-5.0,2,112.412682
-5.0,5,112.488915
-5.0,1,112.505511
-5.0,1,112.522346
-2.02,1,112.544442
-5.0,1,112.557888
-5.0,1,112.580295
-5.0,1,112.593737
-5.0,1,112.617078
-5.0,2,112.64596
-5.0,1,112.661927
-5.0,1,112.673194
-5.0,1,112.683879
-5.0,1,112.700454
-5.0,1,112.715668
-5.0,1,112.72714
-5.0,1,112.741347
-5.0,1,112.758603
-5.0,1,112.785407
-5.0,1,112.803981
-5.0,1,112.820034
-5.0,1,112.837494
-5.0,1,112.846069
-5.0,1,112.867436
-5.0,1,112.882528
-5.0,1,112.902005
-5.0,1,112.919597
-7.02,1,112.933217
-5.0,1,112.95501
-5.0,1,112.970345
-5.0,1,112.987996
-5.0,1,113.003943
-5.0,1,113.019866
-5.0,1,113.028141
-7.02,1,113.046929
-5.0,2,113.0763
-5.0,2,113.107553
-5.0,1,113.122804
-5.0,1,113.135605
-5.0,2,113.168009
-5.0,1,113.18313
-5.0,3,113.229455
-5.0,2,113.266473
-5.0,1,113.277104
-5.0,2,113.313849
-5.0,1,113.32311
-5.0,1,113.341076
-5.0,1,113.358221
-5.0,1,113.373394
-5.0,2,113.408835
-5.0,1,113.421558
-5.0,1,113.440773
-5.0,1,113.452224
-5.0,2,113.493295
-5.0,1,113.504299
-5.0,1,113.519857
-5.0,1,113.539873
-5.0,1,113.556264
-5.0,1,113.567768
-5.0,1,113.58665
-5.0,2,113.618088
-5.0,1,113.633092
-5.0,1,113.645043
-5.0,1,113.662252
-5.0,1,113.674361
-5.0,1,113.698479
-5.0,2,113.722541
-5.0,1,113.734695
-5.0,2,113.768218
-5.0,1,113.783694
-5.0,1,113.803071
-5.0,1,113.812141
-5.0,1,113.827485
-5.0,1,113.844866
-5.0,3,113.892643
-5.0,1,113.911609
-5.0,1,113.926181
-5.0,1,113.94245
-5.0,1,113.953747
-5.0,1,113.9726
-5.0,1,113.983077
-5.0,1,114.002442
-5.0,1,114.011976
-5.0,1,114.025588
-5.0,1,114.040183
-5.0,1,114.054029
-5.0,1,114.07348
-5.0,1,114.084171
-5.0,1,114.104953
-5.0,2,114.130877
-5.0,1,114.146585
-5.0,1,114.158576
-5.0,1,114.175747
-5.0,1,114.19314
-7.02,1,114.210292
-5.0,1,114.225921
-5.0,2,114.249372
-5.0,1,114.27253
-5.0,3,114.323437
-5.0,1,114.333787
-5.0,1,114.359996
-5.0,4,114.427257
-5.0,2,114.459026
-5.0,1,114.473151
-5.0,1,114.493378
-5.0,2,114.518896
-5.0,1,114.528246
-5.0,2,114.540678
-5.0,1,114.550245
-5.0,1,114.553702
-5.0,1,114.559684
-5.0,1,114.565802
-5.0,3,114.585279
-5.0,1,114.589459
-5.0,1,114.594835
-5.0,1,114.5999
-5.0,1,114.605089
-5.0,1,114.610078
-7.02,3,114.628172
-5.0,2,114.640908
-5.0,1,114.64855
-5.0,1,114.652182
-5.0,1,114.659865
-5.0,2,114.668873
-5.0,1,114.675654
-5.0,1,114.681517
-5.0,1,114.686021
-5.0,1,114.691873
-5.0,1,114.697621
-5.0,1,114.702874
-5.0,1,114.707867
-5.0,1,114.713038
-5.0,2,114.72186
-7.02,1,114.726945
-5.0,1,114.731968
-5.0,1,114.739102
-5.0,1,114.744208
-5.0,1,114.752371
-5.0,1,114.756649
-5.0,1,114.763706
-7.02,2,114.772001
-5.0,1,114.776965
-5.0,1,114.783969
-5.0,1,114.789464
-5.0,1,114.79448
-5.0,1,114.799346
-5.0,1,114.807025
-7.02,1,114.811561
-5.0,1,114.816449
-5.0,1,114.824444
-5.0,2,114.832579
-5.0,1,114.838152
-5.0,1,114.843472
-5.0,2,114.855132
-5.0,1,114.860004
-5.0,1,114.865308
-5.0,1,114.871651
-5.0,1,114.874915
-5.0,1,114.880805
-5.0,1,114.885722
-5.0,1,114.892615
-5.0,1,114.896375
-5.0,2,114.910166
-5.0,1,114.915108
-5.0,1,114.918858
-5.0,1,114.925457
-5.0,2,114.936491
-5.0,1,114.939677
-5.0,1,114.945074
-5.0,1,114.951417
-5.0,1,114.955988
-5.0,1,114.962999
-5.0,1,114.967375
-5.0,3,114.984606
-5.0,1,114.991086
-5.0,1,114.994891
-5.0,1,115.001089
-5.0,1,115.005222
-5.0,1,115.014254
-5.0,1,115.018572
-5.0,1,115.0262
-5.0,1,115.031232
-5.0,2,115.042075
-5.0,2,115.053887
-5.0,1,115.060662
-5.0,1,115.066208
-2.5,3,115.080008
-5.0,1,115.08887
-5.0,1,115.094129
-5.0,2,115.1036
-5.0,1,115.111576
-5.0,2,115.121357
-5.0,1,115.126527
-5.0,1,115.132369
-5.0,1,115.14146
-5.0,1,115.147663
-5.0,1,115.155852
-5.0,1,115.160516
-5.0,1,115.166612
-5.0,1,115.173992
-5.0,1,115.178694
-5.0,1,115.185269
-5.0,1,115.190531
-5.0,1,115.195689
-5.0,2,115.206603
-5.0,1,115.212001
-5.0,1,115.218224
-7.02,1,115.223711
-5.0,2,115.23513
-5.0,1,115.239741
-5.0,1,115.244997
-5.0,1,115.251118
-5.0,1,115.255284
-5.0,1,115.263282
-5.0,1,115.26936
-5.0,1,115.273306
-5.0,1,115.27822
-5.0,1,115.284876
-5.0,1,115.290135
-5.0,1,115.296172
-5.0,2,115.307947
-5.0,1,115.316889
-5.0,1,115.32266
-5.0,1,115.328312
-5.0,2,115.338298
-5.0,1,115.343601
-5.0,1,115.349724
-5.0,2,115.359598
-5.0,1,115.36632
-5.0,1,115.373241
-5.0,1,115.377399
-5.0,1,115.38438
-5.0,1,115.390196
-5.0,1,115.397319
-5.0,1,115.403227
-5.0,2,115.414762
-5.0,1,115.42097
-5.0,1,115.427096
-5.0,1,115.432572
-5.0,1,115.438678
-5.0,1,115.446339
-5.0,1,115.449625
-5.0,1,115.456083
-5.0,2,115.469788
-5.0,1,115.475827
-5.0,1,115.480895
-5.0,1,115.486789
-5.0,3,115.50535
-5.0,1,115.511889
-5.0,1,115.516528
-5.0,1,115.521792
-5.0,2,115.534419
-5.0,2,115.545499
-5.0,1,115.551565
-5.0,1,115.557781
-5.0,1,115.565249
-5.0,1,115.57129
-5.0,1,115.577222
-5.0,1,115.58151
-5.0,2,115.591174
-5.0,1,115.59743
-5.0,1,115.604554
-5.0,1,115.611505
-5.0,1,115.616334
-5.0,1,115.620486
-5.0,1,115.627523
-5.0,1,115.63215
-5.0,1,115.636879
-5.0,1,115.642947
-5.0,1,115.647882
-5.0,1,115.654626
-5.0,1,115.65942
-5.0,1,115.66775
-5.0,2,115.677462
-5.0,1,115.680826
-5.0,1,115.690505
-5.0,2,115.705716
-5.0,1,115.710004
-5.0,1,115.714958
-5.0,2,115.728416
-5.0,1,115.734605
-2.142857,1,115.739763
-5.0,1,115.746037
-5.0,3,115.7693
-5.0,1,115.776071
-5.0,1,115.782093
-5.0,1,115.788187
-5.0,1,115.793904
-5.0,1,115.802503
-5.0,1,115.807151
-5.0,2,115.822062
-5.0,1,115.82972
-5.0,1,115.834485
-5.0,1,115.841331
-5.0,1,115.848867
-5.0,1,115.853021
-5.0,1,115.859173
-5.0,3,115.878783
-5.0,1,115.885007
-5.0,1,115.894847
-5.0,1,115.900204
-5.0,1,115.907475
-5.0,1,115.915879
-5.0,1,115.924776
-5.0,1,115.933915
-5.0,1,115.941754
-5.0,1,115.946154
-5.0,1,115.953977
-5.0,2,115.966432
-5.0,1,115.970916
-5.0,1,115.979223
-5.0,1,115.98652
-5.0,1,115.994567
-5.0,1,115.999615
-5.0,2,116.013694
-5.0,2,116.024774
-5.0,1,116.03277
-5.0,2,116.045605
-5.0,1,116.052645
-5.0,1,116.058274
-5.0,1,116.069081
-5.0,1,116.077024
-5.0,1,116.081251
-5.0,2,116.094275
-5.0,1,116.103523
-5.0,1,116.111507
-5.0,1,116.115101
-5.0,1,116.123293
-5.0,1,116.128339
-5.0,1,116.135978
-5.0,1,116.142384
-5.0,1,116.148546
-5.0,1,116.154565
-5.0,1,116.162234
-5.0,1,116.168732
-5.0,1,116.175913
-5.0,1,116.182179
-5.0,1,116.188868
-5.0,1,116.195262
-5.0,1,116.201606
-5.0,1,116.211382
-5.0,3,116.227809
-5.0,1,116.237387
-5.0,2,116.250823
-5.0,2,116.261672
-5.0,1,116.271295
-7.02,1,116.277695
-5.0,1,116.283088
-5.0,1,116.289303
-5.0,1,116.298814
-5.0,2,116.30891
-5.0,1,116.316865
-5.0,1,116.32244
-5.0,2,116.339785
-5.0,1,116.347142
-5.0,1,116.356673
-5.0,1,116.362964
-5.0,1,116.368795
-5.0,2,116.382581
-5.0,2,116.400451
-5.0,1,116.407049
-5.0,1,116.41524
-5.0,1,116.423484
-5.0,1,116.428813
-5.0,1,116.435665
-5.0,1,116.441292
-5.0,1,116.447495
-5.0,1,116.456309
-5.0,1,116.462705
-5.0,1,116.467694
-5.0,1,116.474472
-5.0,1,116.482956
-5.0,1,116.489
-5.0,1,116.494442
-5.0,1,116.501283
-5.0,1,116.507519
-5.0,1,116.515709
-5.0,1,116.525059
-5.0,2,116.53937
-5.0,1,116.54552
-5.0,1,116.551726
-5.0,2,116.563852
-5.0,1,116.571819
-5.0,1,116.577515
-5.0,1,116.582618
-5.0,1,116.591516
-5.0,1,116.597268
-5.0,1,116.601461
-5.0,1,116.609184
-5.0,1,116.6196
-5.0,1,116.626687
-5.0,1,116.634097
-5.0,2,116.647985
-5.0,1,116.65313
-5.0,1,116.656858
-5.0,1,116.665435
-5.0,1,116.672715
-5.0,2,116.687765
-5.0,2,116.702402
-5.0,1,116.707505
-5.0,1,116.714428
-5.0,2,116.727624
-7.02,1,116.746216
-5.0,1,116.759831
-5.0,1,116.770635
-5.0,1,116.789516
-5.0,1,116.806413
-5.0,1,116.816402
-5.0,2,116.840628
-5.0,1,116.855281
-5.0,1,116.870447
-5.0,1,116.883886
-5.0,1,116.91239
-5.0,2,116.935347
-5.0,1,116.956953
-5.0,1,116.967096
-5.0,1,116.98672
-5.0,2,117.014152
-5.0,1,117.029698
-5.0,1,117.045424
-5.0,1,117.06048
-5.0,1,117.076061
-5.0,1,117.090953
-5.0,1,117.107055
-5.0,1,117.1175
-5.0,2,117.151103
-5.0,1,117.158708
-5.0,2,117.187933
-5.0,2,117.222667
-5.0,1,117.240547
-5.0,1,117.265015
-5.0,1,117.278831
-5.0,1,117.293908
-5.0,1,117.303663
-5.0,1,117.320928
-5.0,1,117.33056
-5.0,1,117.343219
-5.0,2,117.377726
-5.0,2,117.400791
-5.0,1,117.418183
-5.0,1,117.434107
-5.0,1,117.450271
-5.0,1,117.46799
-5.0,1,117.480934
-5.0,1,117.495117
-5.0,1,117.505425
-5.0,1,117.51976
-5.0,1,117.532399
-5.0,1,117.544696
-7.02,2,117.575532
-5.0,1,117.590046
-5.0,2,117.621189
-5.0,1,117.628618
-5.0,1,117.645066
-5.0,1,117.66266
-5.0,1,117.675422
-5.0,1,117.687879
-5.0,1,117.698673
-5.0,1,117.713198
-5.0,1,117.726699
-5.0,1,117.739962
-5.0,1,117.756456
-5.0,1,117.762744
-5.0,1,117.786229
-5.0,1,117.796443
-5.0,1,117.816763
-5.0,2,117.840131
-5.0,1,117.854417
-5.0,1,117.86888
-5.0,1,117.886186
-5.0,1,117.898613
-5.0,2,117.926407
-5.0,1,117.941859
-5.0,1,117.961394
-5.0,1,117.976407
-5.0,1,117.996316
-5.0,1,118.004917
-5.0,1,118.021776
-5.0,1,118.031947
-5.0,1,118.048073
-5.0,1,118.056996
-5.0,1,118.077096
-5.0,1,118.090477
-5.0,1,118.106668
-7.02,1,118.123034
-5.0,1,118.136826
-5.0,1,118.150077
-5.0,1,118.171592
-5.0,1,118.185168
-5.0,1,118.202932
-5.0,1,118.219535
-5.0,1,118.231585
-5.0,1,118.248117
-5.0,1,118.265015
-5.0,1,118.280495
-5.0,1,118.289676
-5.0,2,118.314224
-5.0,2,118.342908
-5.0,1,118.357318
-5.0,1,118.373813
-5.0,1,118.387218
-5.0,1,118.398755
-5.0,2,118.431555
-5.0,1,118.445544
-5.0,1,118.463273
-5.0,1,118.481661
-5.0,1,118.493366
-5.0,2,118.529357
-5.0,1,118.538255
-5.0,1,118.553012
-5.0,1,118.566221
-5.0,2,118.598064
-5.0,1,118.613323
-5.0,1,118.622925
-5.0,1,118.63668
-5.0,1,118.653733
-5.0,1,118.669958
-5.0,1,118.683414
-7.02,1,118.703671
-5.0,1,118.712687
-5.0,1,118.727175
-5.0,1,118.741357
-5.0,1,118.751615
-5.0,2,118.789397
-5.0,2,118.820967
-5.0,1,118.828688
-5.0,1,118.841912
-5.0,1,118.85759
-5.0,1,118.874562
-5.0,1,118.8907
-5.0,1,118.90119
-5.0,1,118.915623
-5.0,1,118.931419
-7.02,1,118.943549
