distance_km,mu_signal,seed,SKR_bits_per_second,SKR_bits_per_pulse,QBER
40,0.6,2029,228059.05547112963,0.004561181109422593,0.014164305949008499
50,0.1,2025,0.0,0.0,0.08761329305135952
50,0.1,2026,0.0,0.0,0.05142857142857143
50,0.1,2027,0.0,0.0,0.04747774480712166
50,0.1,2028,0.0,0.0,0.0423728813559322
50,0.1,2029,0.0,0.0,0.05089820359281437
50,0.2,2025,77213.4049394921,0.001544268098789842,0.05872756933115824
50,0.2,2026,139584.40494262776,0.002791688098852555,0.02882882882882883
50,0.2,2027,193800.7713699141,0.0038760154273982817,0.044673539518900345
50,0.2,2028,41196.105661418806,0.0008239221132283762,0.03827751196172249
50,0.2,2029,54283.149963819866,0.0010856629992763973,0.040584415584415584
50,0.3,2025,68921.07362483304,0.0013784214724966606,0.025527192008879023
50,0.3,2026,118813.01158557659,0.0023762602317115317,0.027194066749072928
50,0.3,2027,122281.4652589949,0.002445629305179898,0.03800786369593709
50,0.3,2028,68755.23121294039,0.0013751046242588079,0.02677532013969732
50,0.3,2029,69766.23277958056,0.0013953246555916113,0.03397508493771234
50,0.4,2025,62372.86618476441,0.0012474573236952882,0.02633889376646181
50,0.4,2026,161441.7188211453,0.003228834376422906,0.024
50,0.4,2027,122392.95551623398,0.0024478591103246797,0.018433179723502304
50,0.4,2028,67453.74883865604,0.0013490749767731207,0.02564102564102564
50,0.4,2029,110465.95457379054,0.002209319091475811,0.023529411764705882
50,0.5,2025,106781.14660483478,0.0021356229320966956,0.027550260610573342
50,0.5,2026,190619.43731958978,0.0038123887463917955,0.03120243531202435
50,0.5,2027,145954.16875907808,0.0029190833751815614,0.022275258552108195
50,0.5,2028,108848.3516745054,0.002176967033490108,0.02852962692026335
50,0.5,2029,105645.8111518041,0.002112916223036082,0.023487544483985764
50,0.6,2025,92096.97851809302,0.0018419395703618603,0.0220125786163522
50,0.6,2026,158051.1334406556,0.003161022668813112,0.02370275464445868
50,0.6,2027,149466.88156319584,0.002989337631263917,0.017363344051446947
50,0.6,2028,199589.41140335798,0.003991788228067159,0.019547953573610263
50,0.6,2029,121735.64693481341,0.002434712938696268,0.01597051597051597
60,0.1,2025,0.0,0.0,0.1278538812785388
60,0.1,2026,0.0,0.0,0.07142857142857142
60,0.1,2027,0.0,0.0,0.06046511627906977
60,0.1,2028,0.0,0.0,0.05752212389380531
60,0.1,2029,0.0,0.0,0.07727272727272727
60,0.2,2025,53192.406666861956,0.001063848133337239,0.08068459657701711
60,0.2,2026,55790.991550388615,0.0011158198310077722,0.042134831460674156
60,0.2,2027,157388.71438639713,0.0031477742877279425,0.06989247311827956
60,0.2,2028,57280.50986253775,0.001145610197250755,0.05596107055961071
60,0.2,2029,43485.17632999805,0.000869703526599961,0.057441253263707574
60,0.3,2025,15013.893776880312,0.0003002778755376062,0.033783783783783786
60,0.3,2026,65240.05224818589,0.0013048010449637178,0.03313840155945419
60,0.3,2027,80526.67025213984,0.0016105334050427968,0.05078125
60,0.3,2028,26635.653306406573,0.0005327130661281315,0.03333333333333333
60,0.3,2029,33107.59025805162,0.0006621518051610324,0.044964028776978415
60,0.4,2025,67049.12791565504,0.001340982558313101,0.03504043126684636
60,0.4,2026,96524.63769202103,0.0019304927538404207,0.030666666666666665
60,0.4,2027,98569.56945144052,0.0019713913890288103,0.02857142857142857
60,0.4,2028,40216.79147206727,0.0008043358294413455,0.031081081081081083
60,0.4,2029,72624.07519925243,0.0014524815039850486,0.03337969401947149
60,0.5,2025,65165.96496183287,0.0013033192992366574,0.040183696900114814
60,0.5,2026,141548.91248141235,0.002830978249628247,0.0417607223476298
60,0.5,2027,126052.30255402742,0.0025210460510805485,0.033962264150943396
60,0.5,2028,59667.04114311232,0.0011933408228622464,0.03459821428571429
60,0.5,2029,68385.3891763399,0.001367707783526798,0.030601092896174863
60,0.6,2025,47583.31054994821,0.0009516662109989642,0.027184466019417475
60,0.6,2026,92727.41399451625,0.0018545482798903248,0.031023784901758014
60,0.6,2027,128039.55703347226,0.002560791140669445,0.022564102564102566
60,0.6,2028,113993.20423033596,0.002279864084606719,0.023299161230195712
60,0.6,2029,75789.91016687726,0.0015157982033375452,0.023121387283236993
