distance_km,mu_signal,seed,SKR_bits_per_second,SKR_bits_per_pulse,QBER
50,0.4,2026,64841.19835979551,0.0012968239671959103,0.0136327185244587
50,0.4,2027,90877.70613293089,0.001817554122658618,0.0129136400322841
50,0.4,2028,80812.73323196215,0.0016162546646392429,0.01984126984126984
50,0.4,2029,98160.55729698078,0.0019632111459396157,0.019904458598726114
50,0.5,2025,69644.19955098338,0.0013928839910196677,0.015032679738562092
50,0.5,2026,127575.85721831775,0.002551517144366355,0.018604651162790697
50,0.5,2027,90335.8811583507,0.001806717623167014,0.022696929238985315
50,0.5,2028,101083.2531299091,0.002021665062598182,0.017891373801916934
50,0.5,2029,131910.4462595303,0.002638208925190606,0.015241882041086813
50,0.6,2025,100642.27067383537,0.0020128454134767074,0.01863684771033014
50,0.6,2026,124832.33012947651,0.0024966466025895303,0.017562533262373604
50,0.6,2027,99853.97081168197,0.0019970794162336393,0.012806830309498399
50,0.6,2028,128783.99356029757,0.0025756798712059516,0.011969532100108813
50,0.6,2029,156705.74804025312,0.0031341149608050626,0.013737836290784202
60,0.1,2025,0.0,0.0,0.046296296296296294
60,0.1,2026,0.0,0.0,0.046296296296296294
60,0.1,2027,0.0,0.0,0.03125
60,0.1,2028,0.0,0.0,0.05439330543933055
60,0.1,2029,0.0,0.0,0.04591836734693878
60,0.2,2025,21225.08674148055,0.00042450173482961104,0.03667481662591687
60,0.2,2026,7968.037150127563,0.00015936074300255127,0.02158273381294964
60,0.2,2027,105095.37780281268,0.0021019075560562536,0.03482587064676617
60,0.2,2028,0.0,0.0,0.024498886414253896
60,0.2,2029,99119.55202882295,0.001982391040576459,0.03217821782178218
60,0.3,2025,53866.30546823961,0.0010773261093647922,0.014634146341463415
60,0.3,2026,50322.454335975424,0.0010064490867195085,0.023172905525846704
60,0.3,2027,74545.51525434366,0.001490910305086873,0.02471169686985173
60,0.3,2028,11639.841281356934,0.0002327968256271387,0.02671118530884808
60,0.3,2029,16853.846437205008,0.00033707692874410014,0.028081123244929798
60,0.4,2025,42873.04849952078,0.0008574609699904156,0.017584994138335287
60,0.4,2026,45455.94832978738,0.0009091189665957476,0.01673101673101673
60,0.4,2027,68353.83435225002,0.0013670766870450004,0.015113350125944584
60,0.4,2028,77886.95703088466,0.0015577391406176933,0.02369077306733167
60,0.4,2029,62934.87956507687,0.0012586975913015375,0.0275
60,0.5,2025,34958.27756757899,0.0006991655513515798,0.01756198347107438
60,0.5,2026,101910.87310203945,0.002038217462040789,0.022269353128313893
60,0.5,2027,90278.25762174478,0.0018055651524348955,0.029288702928870293
60,0.5,2028,69733.73983969234,0.0013946747967938469,0.023232323232323233
60,0.5,2029,57982.02372396224,0.0011596404744792447,0.022892819979188347
60,0.6,2025,48578.73540606306,0.0009715747081212612,0.02035830618892508
60,0.6,2026,73903.60341909195,0.001478072068381839,0.01903114186851211
60,0.6,2027,78846.2789775559,0.001576925579551118,0.016464471403812825
60,0.6,2028,90172.4502432044,0.0018034490048640878,0.015371477369769428
60,0.6,2029,89349.68835496489,0.0017869937670992979,0.017921146953405017
