distance_km,mu_signal,seed,SKR_bits_per_second,SKR_bits_per_pulse,QBER
50,0.6,2026,82978.08020918362,0.0016595616041836724,0.012007684918347743
50,0.6,2027,107623.58562971956,0.002152471712594391,0.011224987798926306
50,0.6,2028,83310.64687636578,0.0016662129375273156,0.011010052656773576
50,0.6,2029,102736.53345635683,0.0020547306691271368,0.012013455069678039
60,0.1,2025,0.0,0.0,0.0
60,0.1,2026,0.0,0.0,0.008888888888888889
60,0.1,2027,0.0,0.0,0.008264462809917356
60,0.1,2028,0.0,0.0,0.02092050209205021
60,0.1,2029,0.0,0.0,0.013392857142857142
60,0.2,2025,155444.09693232653,0.0031088819386465307,0.019184652278177457
60,0.2,2026,0.0,0.0,0.009478672985781991
60,0.2,2027,72696.68132994637,0.0014539336265989274,0.006696428571428571
60,0.2,2028,54592.64775468126,0.0010918529550936252,0.016091954022988506
60,0.2,2029,106702.90113607857,0.0021340580227215715,0.00980392156862745
60,0.3,2025,54373.58944026293,0.0010874717888052585,0.013761467889908258
60,0.3,2026,0.0,0.0,0.012139605462822459
60,0.3,2027,62738.90540494649,0.0012547781080989298,0.013846153846153847
60,0.3,2028,26567.70593956611,0.0005313541187913222,0.014771048744460856
60,0.3,2029,53031.41783389352,0.0010606283566778705,0.016717325227963525
60,0.4,2025,32658.50861350594,0.0006531701722701188,0.009857612267250822
60,0.4,2026,37664.55830648287,0.0007532911661296573,0.008225616921269096
60,0.4,2027,90257.43382473318,0.0018051486764946636,0.013546798029556651
60,0.4,2028,40697.76712179568,0.0008139553424359136,0.019693654266958426
60,0.4,2029,52432.05723472878,0.0010486411446945757,0.013777267508610792
60,0.5,2025,94427.21974778495,0.001888544394955699,0.010119595216191352
60,0.5,2026,62958.37170535213,0.0012591674341070427,0.009182736455463728
60,0.5,2027,76962.86651745152,0.0015392573303490303,0.015151515151515152
60,0.5,2028,28266.0365401825,0.00056532073080365,0.015638575152041704
60,0.5,2029,35434.742693913526,0.0007086948538782706,0.012658227848101266
60,0.6,2025,52532.179618626884,0.0010506435923725377,0.017624521072796936
60,0.6,2026,52850.633956463054,0.001057012679129261,0.010180109631949883
60,0.6,2027,49552.35851266158,0.0009910471702532315,0.012698412698412698
60,0.6,2028,68046.65100471141,0.0013609330200942283,0.010980966325036604
60,0.6,2029,38614.2384777112,0.000772284769554224,0.010852713178294573
70,0.1,2025,0.0,0.0,0.0
70,0.1,2026,0.0,0.0,0.013986013986013986
70,0.1,2027,0.0,0.0,0.0
70,0.1,2028,0.0,0.0,0.02112676056338028
70,0.1,2029,0.0,0.0,0.019867549668874173
70,0.2,2025,121438.52209778967,0.0024287704419557934,0.007575757575757576
70,0.2,2026,0.0,0.0,0.011152416356877323
70,0.2,2027,67101.23789338894,0.0013420247578677788,0.006944444444444444
70,0.2,2028,24380.501599451745,0.00048761003198903493,0.025454545454545455
70,0.2,2029,59007.87066048795,0.001180157413209759,0.011235955056179775
70,0.3,2025,19316.404670507218,0.0003863280934101444,0.016548463356973995
70,0.3,2026,0.0,0.0,0.007317073170731708
70,0.3,2027,45936.523789306026,0.0009187304757861206,0.0171990171990172
70,0.3,2028,19855.24341516515,0.000397104868303303,0.020594965675057208
70,0.3,2029,14555.429808856165,0.0002911085961771233,0.018475750577367205
70,0.4,2025,6605.579566563339,0.00013211159133126677,0.012367491166077738
70,0.4,2026,23330.95721412827,0.00046661914428256543,0.005714285714285714
70,0.4,2027,64985.47911905913,0.0012997095823811826,0.013725490196078431
70,0.4,2028,5118.948071561772,0.00010237896143123545,0.015410958904109588
70,0.4,2029,42057.50923176416,0.0008411501846352832,0.015706806282722512
70,0.5,2025,45300.16287243656,0.0009060032574487311,0.01308139534883721
70,0.5,2026,61730.61169631653,0.0012346122339263307,0.011363636363636364
70,0.5,2027,55776.24195320189,0.0011155248390640378,0.019548872180451128
70,0.5,2028,17935.89606249256,0.0003587179212498512,0.01675977653631285
70,0.5,2029,9645.830251397072,0.00019291660502794144,0.011363636363636364
70,0.6,2025,14931.828160636263,0.0002986365632127253,0.022754491017964073
70,0.6,2026,35412.815581172756,0.0007082563116234551,0.011961722488038277
70,0.6,2027,31450.076079498853,0.0006290015215899771,0.015018773466833541
70,0.6,2028,37050.10736668671,0.0007410021473337342,0.012471655328798186
70,0.6,2029,28848.755007192354,0.0005769751001438471,0.01240694789081886
80,0.1,2025,0.0,0.0,0.0
80,0.1,2026,0.0,0.0,0.02247191011235955
80,0.1,2027,0.0,0.0,0.0
80,0.1,2028,0.0,0.0,0.02197802197802198
80,0.1,2029,0.0,0.0,0.02197802197802198
80,0.2,2025,73761.25165277632,0.0014752250330555263,0.0125
80,0.2,2026,0.0,0.0,0.011560693641618497
80,0.2,2027,57515.57820841991,0.0011503115641683982,0.0
80,0.2,2028,860.1529292016835,1.720305858403367e-05,0.018292682926829267
80,0.2,2029,74748.18526543916,0.0014949637053087831,0.01818181818181818
80,0.3,2025,0.0,0.0,0.025362318840579712
80,0.3,2026,0.0,0.0,0.011320754716981131
80,0.3,2027,40938.19633345953,0.0008187639266691906,0.01984126984126984
