distance_km,mu_signal,seed,SKR_bits_per_second,SKR_bits_per_pulse,QBER
50,0.2,2026,85017.09144338297,0.0017003418288676594,0.011508951406649617
50,0.2,2027,177076.8483357964,0.0035415369667159283,0.012362637362637362
50,0.2,2028,97139.47727021447,0.0019427895454042893,0.019975031210986267
50,0.2,2029,169890.67839362787,0.003397813567872557,0.010309278350515464
50,0.3,2025,181778.40666171286,0.003635568133234257,0.012609117361784675
50,0.3,2026,180889.91885608612,0.0036177983771217225,0.014058106841611996
50,0.3,2027,169316.21786147123,0.0033863243572294244,0.009652509652509652
50,0.3,2028,188527.51722023802,0.0037705503444047605,0.019736842105263157
50,0.3,2029,216745.13801720648,0.0043349027603441295,0.009560229445506692
50,0.4,2025,241108.05596401432,0.004822161119280286,0.012345679012345678
50,0.4,2026,190994.52515915697,0.003819890503183139,0.010721944245889922
50,0.4,2027,203756.4770572445,0.0040751295411448904,0.009125475285171103
50,0.4,2028,230629.47600372264,0.0046125895200744525,0.018063583815028903
50,0.4,2029,195750.51591288383,0.003915010318257676,0.01344286781179985
50,0.5,2025,226801.33907494188,0.004536026781498837,0.011927181418706842
50,0.5,2026,267913.8393489973,0.005358276786979946,0.014041514041514042
50,0.5,2027,230674.7410395749,0.004613494820791498,0.014397905759162303
50,0.5,2028,249270.80816119435,0.004985416163223887,0.01513317191283293
50,0.5,2029,198701.5212835641,0.003974030425671282,0.01806451612903226
50,0.6,2025,182491.12663698546,0.003649822532739709,0.01366867140513942
50,0.6,2026,259021.57693707792,0.005180431538741558,0.01427061310782241
50,0.6,2027,277220.70757287747,0.00554441415145755,0.00737230121116377
50,0.6,2028,265840.6340433361,0.005316812680866722,0.014388489208633094
50,0.6,2029,219474.55261547823,0.004389491052309564,0.01110523532522475
60,0.1,2025,0.0,0.0,0.02054794520547945
60,0.1,2026,0.0,0.0,0.02112676056338028
60,0.1,2027,0.0,0.0,0.01694915254237288
60,0.1,2028,0.0,0.0,0.015873015873015872
60,0.1,2029,0.0,0.0,0.014035087719298246
60,0.2,2025,132030.6576515179,0.002640613153030358,0.01609657947686117
60,0.2,2026,23531.17395763136,0.00047062347915262717,0.016736401673640166
60,0.2,2027,146859.2561240144,0.002937185122480288,0.013015184381778741
60,0.2,2028,67839.8702447909,0.001356797404895818,0.015384615384615385
60,0.2,2029,85693.30537472527,0.0017138661074945054,0.010460251046025104
60,0.3,2025,106089.41206924416,0.0021217882413848833,0.01608187134502924
60,0.3,2026,130314.93965526985,0.002606298793105397,0.01812688821752266
60,0.3,2027,93265.11819020791,0.0018653023638041583,0.010703363914373088
60,0.3,2028,104315.30538776047,0.0020863061077552093,0.01694915254237288
60,0.3,2029,128240.37397447004,0.002564807479489401,0.010071942446043165
60,0.4,2025,192999.78269808,0.0038599956539616,0.01520086862106406
60,0.4,2026,138885.26539724082,0.0027777053079448165,0.014460511679644048
60,0.4,2027,94149.13947746214,0.0018829827895492429,0.009334889148191364
60,0.4,2028,152984.54537758537,0.0030596909075517073,0.01847826086956522
60,0.4,2029,106346.80018165798,0.0021269360036331596,0.018912529550827423
60,0.5,2025,170841.53247217563,0.003416830649443513,0.01701701701701702
60,0.5,2026,169226.5607401991,0.003384531214803982,0.01717557251908397
60,0.5,2027,151084.04499505693,0.0030216808999011385,0.01639344262295082
60,0.5,2028,149770.0698671155,0.00299540139734231,0.01650485436893204
60,0.5,2029,97475.65229740941,0.0019495130459481883,0.01996007984031936
60,0.6,2025,116128.58616561453,0.0023225717233122905,0.01412180052956752
60,0.6,2026,194097.55255004673,0.0038819510510009346,0.017361111111111112
60,0.6,2027,174980.8914052393,0.003499617828104786,0.008264462809917356
60,0.6,2028,178380.25447778558,0.0035676050895557115,0.01699029126213592
60,0.6,2029,133539.1584979827,0.0026707831699596535,0.013570822731128074
