distance_km,mu_signal,seed,SKR_bits_per_second,SKR_bits_per_pulse,QBER
50,0.2,2025,51800.71708472811,0.0010360143416945622,0.01167883211678832
50,0.2,2026,80101.75785467243,0.0016020351570934486,0.010071942446043165
50,0.2,2027,70857.98600046769,0.0014171597200093539,0.01355421686746988
50,0.2,2028,32624.71971594478,0.0006524943943188956,0.013177159590043924
50,0.2,2029,62951.997306301746,0.001259039946126035,0.016417910447761194
50,0.3,2025,99591.10897250693,0.0019918221794501386,0.009643201542912247
50,0.3,2026,110770.69795561659,0.002215413959112332,0.012195121951219513
50,0.3,2027,123377.10273062355,0.002467542054612471,0.012096774193548387
50,0.3,2028,60045.529930415985,0.0012009105986083197,0.008255933952528379
50,0.3,2029,76764.54115879373,0.0015352908231758746,0.018499486125385406
50,0.4,2025,134194.3712530923,0.002683887425061846,0.006772009029345372
50,0.4,2026,73744.90584560791,0.0014748981169121582,0.00906344410876133
50,0.4,2027,96562.66129503853,0.0019312532259007707,0.009146341463414634
50,0.4,2028,69898.1808528817,0.001397963617057634,0.011135857461024499
50,0.4,2029,75174.38053230988,0.0015034876106461976,0.011185682326621925
50,0.5,2025,143829.73240286537,0.0028765946480573076,0.009047044632086852
50,0.5,2026,106419.40027626952,0.00212838800552539,0.006436512580456407
50,0.5,2027,121648.84228259385,0.002432976845651877,0.012612612612612612
50,0.5,2028,63917.92305525222,0.0012783584611050444,0.008705745792222866
50,0.5,2029,105958.66321792878,0.0021191732643585756,0.012277470841006752
50,0.6,2025,178001.0783244558,0.003560021566489116,0.011788826242952332
50,0.6,2026,72175.6981678991,0.001443513963357982,0.007074279939363315
50,0.6,2027,163952.5066292917,0.0032790501325858337,0.007492507492507493
50,0.6,2028,88644.56938092646,0.0017728913876185293,0.008797653958944282
50,0.6,2029,107147.07599283064,0.002142941519856613,0.01026694045174538
60,0.1,2025,0.0,0.0,0.013761467889908258
60,0.1,2026,0.0,0.0,0.00881057268722467
60,0.1,2027,0.0,0.0,0.012875536480686695
60,0.1,2028,0.0,0.0,0.013574660633484163
60,0.1,2029,0.0,0.0,0.00904977375565611
60,0.2,2025,19233.989104080385,0.00038467978208160767,0.011764705882352941
60,0.2,2026,14754.519853245007,0.00029509039706490013,0.011286681715575621
60,0.2,2027,48038.350320603095,0.0009607670064120619,0.016786570743405275
60,0.2,2028,0.0,0.0,0.011655011655011656
60,0.2,2029,7019.557734046925,0.0001403911546809385,0.011876484560570071
60,0.3,2025,59521.48349655034,0.0011904296699310067,0.010638297872340425
60,0.3,2026,19583.889952810787,0.0003916777990562157,0.012618296529968454
60,0.3,2027,88810.60392740175,0.0017762120785480352,0.011272141706924315
60,0.3,2028,19640.933697566452,0.00039281867395132906,0.009538950715421303
60,0.3,2029,18259.68875172353,0.0003651937750344706,0.01652892561983471
60,0.4,2025,145205.00589400413,0.0029041001178800826,0.005931198102016607
60,0.4,2026,8059.662814781473,0.00016119325629562945,0.010688836104513063
60,0.4,2027,57013.09204251094,0.001140261840850219,0.010688836104513063
60,0.4,2028,0.0,0.0,0.012672811059907835
60,0.4,2029,28416.37958106653,0.0005683275916213306,0.010714285714285714
60,0.5,2025,109376.80472034056,0.0021875360944068113,0.010456273764258554
60,0.5,2026,47570.06520991044,0.0009514013041982088,0.009337068160597572
60,0.5,2027,108742.26414996434,0.0021748452829992867,0.01065891472868217
60,0.5,2028,36993.086475840595,0.0007398617295168119,0.009242144177449169
60,0.5,2029,56152.7059395248,0.001123054118790496,0.013847675568743818
60,0.6,2025,132585.10921857852,0.0026517021843715707,0.00944138473642801
60,0.6,2026,43139.575440679,0.0008627915088135799,0.009023789991796555
60,0.6,2027,108858.57005668417,0.0021771714011336834,0.008566978193146417
60,0.6,2028,43494.62248630656,0.0008698924497261312,0.010903426791277258
60,0.6,2029,53847.69431127063,0.0010769538862254126,0.013776337115072933
70,0.1,2025,0.0,0.0,0.013888888888888888
70,0.1,2026,0.0,0.0,0.0
70,0.1,2027,0.0,0.0,0.006369426751592357
70,0.1,2028,0.0,0.0,0.023255813953488372
70,0.1,2029,0.0,0.0,0.015151515151515152
70,0.2,2025,31425.365744859846,0.0006285073148971969,0.015810276679841896
70,0.2,2026,0.0,0.0,0.011194029850746268
70,0.2,2027,24606.018716107603,0.000492120374322152,0.010948905109489052
70,0.2,2028,0.0,0.0,0.019455252918287938
70,0.2,2029,11065.915467462626,0.00022131830934925254,0.02127659574468085
70,0.3,2025,34938.72555198861,0.0006987745110397721,0.009280742459396751
70,0.3,2026,1388.4981722093892,2.7769963444187783e-05,0.014598540145985401
70,0.3,2027,67698.901895973,0.00135397803791946,0.0103359173126615
70,0.3,2028,6419.461143097846,0.0001283892228619569,0.015228426395939087
70,0.3,2029,0.0,0.0,0.02459016393442623
70,0.4,2025,85839.24414348176,0.0017167848828696353,0.0037174721189591076
70,0.4,2026,10231.7443594437,0.00020463488718887402,0.00909090909090909
70,0.4,2027,67092.34279733752,0.0013418468559467504,0.011538461538461539
70,0.4,2028,8941.029861561072,0.00017882059723122145,0.013232514177693762
70,0.4,2029,0.0,0.0,0.013333333333333334
70,0.5,2025,44070.61429739938,0.0008814122859479875,0.010719754977029096
70,0.5,2026,22015.61841790686,0.0004403123683581372,0.008915304606240713
70,0.5,2027,83640.76977583453,0.0016728153955166906,0.014018691588785047
70,0.5,2028,0.0,0.0,0.007309941520467836
70,0.5,2029,10468.777217649746,0.00020937554435299492,0.01757188498402556
70,0.6,2025,68450.76257649924,0.001369015251529985,0.007352941176470588
70,0.6,2026,27997.639732011303,0.0005599527946402261,0.010269576379974325
70,0.6,2027,67359.84625653607,0.0013471969251307213,0.010856453558504222
70,0.6,2028,21967.43959070729,0.0004393487918141458,0.008838383838383838
70,0.6,2029,23569.824207919086,0.0004713964841583817,0.018995929443690638
80,0.1,2025,0.0,0.0,0.021052631578947368
80,0.1,2026,0.0,0.0,0.0
80,0.1,2027,0.0,0.0,0.008849557522123894
80,0.1,2028,0.0,0.0,0.012048192771084338
80,0.1,2029,0.0,0.0,0.011111111111111112
80,0.2,2025,38800.7575883585,0.00077601515176717,0.018072289156626505
80,0.2,2026,0.0,0.0,0.01775147928994083
80,0.2,2027,15236.231799380936,0.0003047246359876187,0.011494252873563218
80,0.2,2028,3989.2939233240604,7.978587846648121e-05,0.023121387283236993
80,0.2,2029,14024.254568539944,0.00028048509137079886,0.005917159763313609
80,0.3,2025,58593.5148444804,0.001171870296889608,0.010869565217391304
80,0.3,2026,1122.2384265649432,2.2444768531298863e-05,0.024291497975708502
80,0.3,2027,42675.99888006956,0.0008535199776013912,0.012096774193548387
80,0.3,2028,0.0,0.0,0.01532567049808429
80,0.3,2029,11599.241747145521,0.00023198483494291043,0.02575107296137339
80,0.4,2025,73517.14765769719,0.0014703429531539437,0.002849002849002849
80,0.4,2026,3110.3405069877294,6.220681013975459e-05,0.011299435028248588
80,0.4,2027,27340.482289111045,0.0005468096457822209,0.011560693641618497
80,0.4,2028,3302.643599709703,6.605287199419405e-05,0.01744186046511628
80,0.4,2029,9036.973088550505,0.0001807394617710101,0.014925373134328358
80,0.5,2025,43108.928190376864,0.0008621785638075372,0.011876484560570071
80,0.5,2026,15671.920443343528,0.00031343840886687057,0.01182033096926714
80,0.5,2027,53379.27039203169,0.001067585407840634,0.010101010101010102
80,0.5,2028,5556.967404817911,0.00011113934809635822,0.004640371229698376
80,0.5,2029,1454.1240835287751,2.9082481670575503e-05,0.0175
80,0.6,2025,54499.82282391023,0.0010899964564782046,0.006
80,0.6,2026,16604.33987004928,0.0003320867974009856,0.008350730688935281
80,0.6,2027,39400.170261497,0.00078800340522994,0.007619047619047619
80,0.6,2028,16559.323960340193,0.0003311864792068039,0.0099601593625498
80,0.6,2029,10850.724192264388,0.00021701448384528775,0.01694915254237288
90,0.1,2025,0.0,0.0,0.015625
90,0.1,2026,0.0,0.0,0.0
90,0.1,2027,0.0,0.0,0.0
90,0.1,2028,0.0,0.0,0.0196078431372549
90,0.1,2029,0.0,0.0,0.015873015873015872
90,0.2,2025,22181.274030027067,0.00044362548060054136,0.019801980198019802
90,0.2,2026,1256.8906830505073,2.5137813661010147e-05,0.019230769230769232
90,0.2,2027,0.0,0.0,0.009259259259259259
90,0.2,2028,24384.181787904352,0.000487683635758087,0.01904761904761905
90,0.2,2029,8711.21269363919,0.0001742242538727838,0.009259259259259259
90,0.3,2025,26880.287968298027,0.0005376057593659605,0.0
90,0.3,2026,0.0,0.0,0.024390243902439025
90,0.3,2027,31299.20835089265,0.000625984167017853,0.0064516129032258064
90,0.3,2028,12257.50068687438,0.0002451500137374876,0.005813953488372093
90,0.3,2029,23631.95628974432,0.00047263912579488646,0.021897810218978103
90,0.4,2025,33130.16539310234,0.0006626033078620468,0.0
90,0.4,2026,6047.966559713748,0.00012095933119427496,0.009259259259259259
90,0.4,2027,23522.48611877879,0.0004704497223755758,0.004608294930875576
90,0.4,2028,16781.58095253968,0.00033563161905079356,0.02336448598130841
90,0.4,2029,11173.168231339532,0.00022346336462679065,0.005154639175257732
90,0.5,2025,13766.176703374887,0.00027532353406749775,0.007142857142857143
90,0.5,2026,19278.37253275077,0.0003855674506550154,0.011857707509881422
90,0.5,2027,25768.92491011287,0.0005153784982022574,0.007782101167315175
90,0.5,2028,11740.568867218413,0.00023481137734436826,0.0072992700729927005
90,0.5,2029,5972.636871361915,0.0001194527374272383,0.015810276679841896
90,0.6,2025,22300.892526168194,0.0004460178505233639,0.0031847133757961785
90,0.6,2026,17763.18534803882,0.0003552637069607764,0.007042253521126761
90,0.6,2027,14259.58339073743,0.0002851916678147486,0.006153846153846154
90,0.6,2028,8460.655401018816,0.00016921310802037632,0.011940298507462687
90,0.6,2029,15773.571768547039,0.0003154714353709408,0.010135135135135136
100,0.1,2025,0.0,0.0,0.030303030303030304
100,0.1,2026,0.0,0.0,0.0
100,0.1,2027,0.0,0.0,0.0
100,0.1,2028,0.0,0.0,0.043478260869565216
100,0.1,2029,0.0,0.0,0.0
100,0.2,2025,19816.709243673635,0.0003963341848734727,0.016666666666666666
100,0.2,2026,0.0,0.0,0.01694915254237288
100,0.2,2027,0.0,0.0,0.016129032258064516
100,0.2,2028,38904.83453314701,0.0007780966906629403,0.01639344262295082
100,0.2,2029,7171.077206865123,0.00014342154413730246,0.0
100,0.3,2025,26389.79704991798,0.0005277959409983596,0.0
100,0.3,2026,0.0,0.0,0.028037383177570093
100,0.3,2027,19221.435234361554,0.00038442870468723107,0.010526315789473684
100,0.3,2028,17535.705326755055,0.00035071410653510107,0.0
100,0.3,2029,0.0,0.0,0.0
100,0.4,2025,26099.354050656144,0.0005219870810131229,0.0
100,0.4,2026,0.0,0.0,0.0
100,0.4,2027,24182.34274901003,0.0004836468549802006,0.008403361344537815
100,0.4,2028,23918.04032442941,0.0004783608064885882,0.015037593984962405
100,0.4,2029,6062.763812413032,0.00012125527624826064,0.0
100,0.5,2025,9616.265443407625,0.0001923253088681525,0.005917159763313609
100,0.5,2026,15339.147261287593,0.00030678294522575185,0.006756756756756757
100,0.5,2027,20312.483688916855,0.00040624967377833707,0.006369426751592357
100,0.5,2028,15635.032117027697,0.0003127006423405539,0.005813953488372093
100,0.5,2029,3674.903683241433,7.349807366482867e-05,0.012578616352201259
100,0.6,2025,13676.519197666268,0.00027353038395332537,0.004830917874396135
100,0.6,2026,16055.145116601569,0.0003211029023320314,0.00558659217877095
100,0.6,2027,12613.808788131935,0.0002522761757626387,0.005405405405405406
100,0.6,2028,10659.378802919184,0.00021318757605838368,0.004830917874396135
100,0.6,2029,5695.754618520911,0.00011391509237041822,0.010810810810810811
