#{"t_start": 1763362893.3227413, "env_id": "None"}
r,l,t
-5.0,1,270.709211
-5.0,2,270.72041
-5.0,1,270.73226
-5.0,1,270.738173
-5.0,1,270.747823
-5.0,1,270.759314
-5.0,1,270.768953
-5.0,1,270.778292
-5.0,2,270.795759
-5.0,1,270.804007
-5.0,1,270.810215
-5.0,2,270.829683
-5.0,1,270.841467
-5.0,1,270.849458
-5.0,1,270.854304
-5.0,1,270.863192
-5.0,1,270.872756
-5.0,1,270.878459
-5.0,1,270.888169
-5.0,1,270.89488
-5.0,2,270.910657
-5.0,1,270.925321
-5.0,1,270.931434
-5.0,1,270.942
-5.0,1,270.947373
-5.0,1,270.958147
-5.0,1,270.967237
-5.0,1,270.975113
-5.0,1,270.981154
-5.0,1,270.990225
-5.0,1,271.002801
-5.0,1,271.011285
-5.0,1,271.019219
-5.0,1,271.026692
-5.0,1,271.032305
-5.0,1,271.040862
-5.0,1,271.049455
-5.0,1,271.055185
-5.0,1,271.06611
-5.0,1,271.07415
-5.0,1,271.080161
-5.0,2,271.098092
-5.0,2,271.114922
-5.0,1,271.122221
-5.0,1,271.130302
-5.0,1,271.140818
-5.0,2,271.157293
-5.0,1,271.16489
-5.0,1,271.171737
-5.0,1,271.186809
-5.0,1,271.195346
-5.0,1,271.200116
-5.0,1,271.212173
-5.0,1,271.221106
-5.0,1,271.228074
-5.0,1,271.233598
-5.0,1,271.244926
-5.0,2,271.260492
-5.0,1,271.269315
-5.0,1,271.27712
-5.0,1,271.284781
-5.0,1,271.289916
-5.0,1,271.301236
-5.0,1,271.307228
-5.0,1,271.317915
-5.0,1,271.326697
-5.0,1,271.330288
-5.0,1,271.341007
-5.0,1,271.349293
-5.0,2,271.36237
-5.0,1,271.371554
-5.0,1,271.376416
-5.0,1,271.389428
-5.0,1,271.398741
-5.0,1,271.40817
-5.0,1,271.413573
-5.0,1,271.422976
-5.0,1,271.438721
-5.0,1,271.446222
-5.0,2,271.460598
-5.0,1,271.469171
-5.0,1,271.477617
-5.0,1,271.487759
-5.0,1,271.493916
-5.0,1,271.504958
-5.0,1,271.514689
-5.0,1,271.521713
-5.0,1,271.528253
-5.0,1,271.538461
-5.0,1,271.547731
-5.0,1,271.553209
-5.0,2,271.571667
-5.0,1,271.581222
-5.0,1,271.586886
-7.02,1,271.596374
-5.0,1,271.603743
-5.0,1,271.614011
-5.0,1,271.622751
-5.0,1,271.631496
-5.0,1,271.637264
-2.02,1,271.644594
-5.0,1,271.651598
-5.0,1,271.66392
-5.0,1,271.671054
-5.0,1,271.676963
-5.0,1,271.687589
-5.0,2,271.702036
-5.0,1,271.710648
-7.02,1,271.71681
-5.0,1,271.728055
-5.0,1,271.735001
-5.0,1,271.742635
-5.0,1,271.750067
-5.0,1,271.759175
-5.0,1,271.768621
-5.0,1,271.776072
-5.0,1,271.782633
-5.0,1,271.789136
-5.0,1,271.801175
-5.0,1,271.808206
-5.0,1,271.819707
-5.0,1,271.826823
-5.0,1,271.831235
-5.0,1,271.841647
-5.0,1,271.846614
-5.0,1,271.856033
-5.0,1,271.868708
-5.0,1,271.873374
-5.0,1,271.88244
-7.02,1,271.891992
-5.0,1,271.904346
-5.0,2,271.918366
-5.0,1,271.92899
-5.0,1,271.936783
-5.0,1,271.943972
-5.0,1,271.950826
-5.0,1,271.957324
-5.0,1,271.965471
-5.0,1,271.974331
-5.0,1,271.981174
-5.0,1,271.988159
-5.0,1,271.993858
-5.0,2,272.015708
-7.02,1,272.021775
-5.0,1,272.026121
-5.0,1,272.040227
-7.02,1,272.048501
-5.0,1,272.054369
-5.0,1,272.063115
-5.0,1,272.067089
-5.0,1,272.075605
-5.0,2,272.094883
-5.0,3,272.11885
-5.0,1,272.124709
-5.0,1,272.131145
-5.0,1,272.140041
-5.0,1,272.149822
-5.0,3,272.171721
-7.02,1,272.17695
-5.0,1,272.184032
-5.0,1,272.196184
-5.0,1,272.204013
-5.0,1,272.211377
-5.0,1,272.219698
-5.0,1,272.228843
-5.0,2,272.244312
-5.0,5,272.28506
-5.0,4,272.320826
-7.02,1,272.327535
-5.0,1,272.337047
-5.0,1,272.346723
-5.0,1,272.353271
-5.0,1,272.361747
-5.0,1,272.372087
-5.0,1,272.378602
-5.0,1,272.387643
-5.0,2,272.401191
-5.0,1,272.410121
-5.0,1,272.422909
-5.0,1,272.430521
-5.0,1,272.437838
-5.0,1,272.444787
-7.02,1,272.459866
-5.0,1,272.467398
-5.0,1,272.47279
-5.0,1,272.48318
-5.0,1,272.492148
-5.0,1,272.497567
-5.0,1,272.506271
-5.0,1,272.516139
-5.0,1,272.523223
-5.0,2,272.539134
-2.02,1,272.548687
-5.0,3,272.576165
-5.0,1,272.586531
-5.0,1,272.593727
-5.0,1,272.602975
-5.0,1,272.610929
-5.0,1,272.616722
-5.0,1,272.6295
-5.0,1,272.636495
-5.0,1,272.642751
-5.0,1,272.651742
-5.0,1,272.661851
-5.0,1,272.669582
-5.0,1,272.675058
-5.0,1,272.685827
-5.0,1,272.693903
-5.0,1,272.701653
-2.02,1,272.709996
-5.0,1,272.719595
-5.0,1,272.725423
-5.0,1,272.735567
-5.0,1,272.740807
-5.0,1,272.746166
-5.0,1,272.75658
-5.0,1,272.766081
-5.0,1,272.773189
-5.0,1,272.779238
-5.0,1,272.7864
-5.0,1,272.798951
-5.0,1,272.807751
-5.0,1,272.81259
-5.0,1,272.82087
-5.0,2,272.840549
-5.0,1,272.847059
-5.0,1,272.854574
-5.0,2,272.873393
-5.0,1,272.882022
-5.0,1,272.88856
-5.0,1,272.89438
-5.0,1,272.904553
-5.0,1,272.91267
-5.0,1,272.924268
-5.0,1,272.932772
-5.0,1,272.941097
-5.0,2,272.956254
-5.0,1,272.966853
-5.0,1,272.972554
-5.0,1,272.984116
-5.0,2,272.998554
-5.0,2,273.015541
-5.0,1,273.026654
-5.0,1,273.033361
-5.0,1,273.0424
-5.0,1,273.047464
-5.0,1,273.058547
-5.0,1,273.067324
-5.0,1,273.073249
-5.0,1,273.082311
-5.0,1,273.093693
-5.0,1,273.100567
-5.0,1,273.107893
-5.0,1,273.117019
-5.0,1,273.123846
-5.0,1,273.136782
-5.0,1,273.14156
-5.0,1,273.151575
-5.0,1,273.159305
-5.0,1,273.168612
-5.0,1,273.173018
-5.0,1,273.184369
-5.0,1,273.190149
-5.0,2,273.20701
-5.0,1,273.216824
-5.0,1,273.225343
-5.0,1,273.233036
-5.0,3,273.260097
-5.0,1,273.269355
-5.0,1,273.281216
-5.0,1,273.287101
-5.0,1,273.298412
-5.0,1,273.306026
-5.0,1,273.314148
-5.0,2,273.332341
-5.0,1,273.339812
-5.0,1,273.349404
-5.0,1,273.355365
-5.0,3,273.37633
-5.0,1,273.386371
-5.0,1,273.393659
-5.0,1,273.402375
-5.0,1,273.410575
-5.0,1,273.421778
-5.0,1,273.425879
-5.0,1,273.438003
-5.0,1,273.445006
-5.0,1,273.456725
-5.0,1,273.464003
-5.0,1,273.472422
-5.0,1,273.47998
-5.0,1,273.489095
-5.0,1,273.496384
-5.0,1,273.503695
-5.0,1,273.512562
-5.0,1,273.520183
-5.0,1,273.526352
-5.0,2,273.547764
-5.0,1,273.55875
-5.0,1,273.566789
-5.0,1,273.575488
-5.0,1,273.583659
-5.0,1,273.593515
-5.0,1,273.599731
-5.0,2,273.617703
-5.0,2,273.630924
-5.0,1,273.637996
-5.0,1,273.647201
-5.0,1,273.655784
-5.0,1,273.664867
-5.0,1,273.669688
-5.0,1,273.682166
-5.0,2,273.700987
-5.0,1,273.709721
-5.0,1,273.714048
-5.0,1,273.726557
-5.0,1,273.733751
-5.0,1,273.738726
-5.0,1,273.747864
-5.0,1,273.762309
-5.0,1,273.771703
-5.0,1,273.77817
-5.0,1,273.791543
-5.0,1,273.796556
-5.0,1,273.80598
-5.0,1,273.815342
-5.0,1,273.821994
-5.0,1,273.83089
-5.0,1,273.835207
-5.0,1,273.841794
-5.0,1,273.852277
-5.0,1,273.857683
-5.0,1,273.864154
-5.0,1,273.873158
-5.0,1,273.881152
-5.0,1,273.890662
-5.0,1,273.899362
-5.0,1,273.904941
-5.0,1,273.915702
-5.0,1,273.92395
-5.0,1,273.931086
-5.0,1,273.942104
-5.0,1,273.947568
-5.0,1,273.957233
-5.0,1,273.964313
-5.0,1,273.969333
-5.0,1,273.981674
-5.0,1,273.989625
-5.0,2,274.003221
-5.0,1,274.01605
-5.0,1,274.021496
-5.0,1,274.028304
-5.0,1,274.038305
-5.0,1,274.045171
-5.0,1,274.054124
-5.0,1,274.061924
-5.0,1,274.07095
-5.0,1,274.076183
-5.0,1,274.085971
-5.0,1,274.09799
-5.0,1,274.103863
-5.0,1,274.113442
-5.0,1,274.119043
-5.0,1,274.129183
-5.0,1,274.138486
-5.0,1,274.145946
-5.0,1,274.151094
-5.0,3,274.175804
-5.0,1,274.187104
-5.0,1,274.198637
-5.0,2,274.216041
-5.0,2,274.23335
-5.0,1,274.240033
-5.0,1,274.246976
-5.0,1,274.255184
-5.0,2,274.273212
-5.0,1,274.279249
-5.0,1,274.292616
-5.0,1,274.296383
-5.0,1,274.306645
-5.0,1,274.314654
-5.0,1,274.327413
-5.0,1,274.337206
-5.0,1,274.343896
-5.0,1,274.351481
-5.0,1,274.358977
-5.0,1,274.372473
-5.0,1,274.379487
-5.0,1,274.384705
-5.0,1,274.391391
-5.0,2,274.405713
-5.0,1,274.417758
-5.0,1,274.422729
-5.0,1,274.429334
-5.0,1,274.43621
-5.0,1,274.446751
-5.0,1,274.455388
-5.0,1,274.465058
-5.0,1,274.471617
-5.0,1,274.478776
-5.0,1,274.487698
-5.0,1,274.495274
-5.0,1,274.503966
-5.0,3,274.534309
-5.0,1,274.545644
-5.0,2,274.562028
-5.0,1,274.571033
-5.0,1,274.578735
-5.0,1,274.59019
-5.0,1,274.594594
-5.0,3,274.622919
-5.0,1,274.63063
-5.0,1,274.637281
-5.0,2,274.653502
-5.0,1,274.663948
-2.02,1,274.670159
-5.0,1,274.678532
-5.0,1,274.684484
-5.0,1,274.724172
-5.0,1,274.732675
-5.0,1,274.743457
-5.0,1,274.759153
-5.0,1,274.777534
-5.0,1,274.785578
-5.0,2,274.814519
-5.0,2,274.841474
-5.0,2,274.861451
-5.0,2,274.891222
-5.0,1,274.898273
-5.0,1,274.914871
-5.0,1,274.92377
-5.0,1,274.939167
-5.0,1,274.955746
-5.0,1,274.969541
-5.0,1,274.980744
-5.0,1,274.996324
-5.0,1,275.007235
-5.0,1,275.021323
-5.0,1,275.042871
-5.0,1,275.053806
-5.0,1,275.0662
-5.0,1,275.075426
-5.0,1,275.08723
-5.0,1,275.108769
-5.0,1,275.11917
-5.0,1,275.127424
-5.0,1,275.144336
-5.0,1,275.155726
-5.0,1,275.165393
-5.0,2,275.193854
-5.0,1,275.208762
-5.0,1,275.221579
-5.0,1,275.233393
-5.0,1,275.248556
-5.0,1,275.261497
-5.0,1,275.274649
-5.0,1,275.287558
-5.0,1,275.305254
-5.0,1,275.314651
-5.0,1,275.325817
-5.0,1,275.342702
-5.0,2,275.361315
-5.0,1,275.374073
-5.0,1,275.390264
-5.0,1,275.400698
-5.0,1,275.415689
-5.0,1,275.424967
-5.0,1,275.43937
-5.0,1,275.451367
-5.0,1,275.468694
-5.0,1,275.476148
-5.0,1,275.491942
-5.0,1,275.50324
-5.0,1,275.520461
-5.0,1,275.534297
-5.0,1,275.545066
-5.0,1,275.555834
-5.0,2,275.586385
-5.0,1,275.59791
-5.0,1,275.610357
-5.0,1,275.623117
-5.0,1,275.636405
-5.0,1,275.647938
-5.0,1,275.66079
-5.0,1,275.679022
-5.0,2,275.701222
-5.0,1,275.71929
-5.0,1,275.727124
-5.0,1,275.738435
-5.0,1,275.755619
-5.0,2,275.776881
-5.0,1,275.789636
-5.0,1,275.802295
-5.0,1,275.813245
-5.0,1,275.828117
-5.0,1,275.845039
-5.0,1,275.858429
-5.0,1,275.872345
-5.0,1,275.878961
-5.0,1,275.894274
-5.0,1,275.907697
-5.0,2,275.936172
-5.0,1,275.944945
-5.0,1,275.959168
-5.0,1,275.970081
-5.0,1,275.982263
-5.0,1,275.996369
-7.02,1,276.009124
-5.0,2,276.030091
-5.0,1,276.056085
-5.0,1,276.066663
-5.0,1,276.079247
-5.0,1,276.092941
-5.0,1,276.102505
-5.0,1,276.113204
-5.0,1,276.120301
-5.0,1,276.137294
-5.0,2,276.160872
-5.0,1,276.171638
-5.0,1,276.187203
-5.0,1,276.197849
-5.0,1,276.210965
-5.0,1,276.219418
-5.0,2,276.250701
-5.0,1,276.261328
-5.0,1,276.269635
-5.0,1,276.286147
-5.0,2,276.308445
-5.0,1,276.321816
-7.02,1,276.330878
-5.0,2,276.354206
-5.0,1,276.368151
-5.0,1,276.383757
-5.0,1,276.396581
-5.0,1,276.409964
-5.0,1,276.42459
-5.0,2,276.452296
-5.0,2,276.474303
-5.0,1,276.488883
-5.0,1,276.498604
-5.0,1,276.521037
-5.0,1,276.532995
-5.0,2,276.558712
-5.0,1,276.568375
-5.0,1,276.582886
-5.0,1,276.594923
-5.0,2,276.61913
-5.0,1,276.632002
-5.0,1,276.646075
-5.0,1,276.65387
-5.0,1,276.669044
-5.0,1,276.68031
-5.0,1,276.696911
-5.0,1,276.710232
-5.0,2,276.73583
-5.0,1,276.748036
-5.0,1,276.762498
-5.0,1,276.776788
-5.0,1,276.788794
-5.0,1,276.806784
-5.0,1,276.821944
-5.0,1,276.838322
-5.0,1,276.853895
-5.0,1,276.86316
-5.0,1,276.875497
-5.0,1,276.886051
-5.0,1,276.896559
-5.0,1,276.911312
-5.0,1,276.92194
-5.0,1,276.93494
-5.0,1,276.951067
-5.0,1,276.965941
-5.0,1,276.977386
-5.0,1,276.988238
-5.0,1,277.002816
-5.0,1,277.013074
-5.0,1,277.02489
-5.0,2,277.063321
-5.0,1,277.074915
-5.0,1,277.086462
-5.0,1,277.096398
-5.0,1,277.110506
-5.0,1,277.124722
-5.0,1,277.133384
-5.0,1,277.146753
-5.0,1,277.167206
-5.0,1,277.177835
-5.0,1,277.192807
-5.0,1,277.201036
-5.0,2,277.227908
-5.0,1,277.240675
-5.0,1,277.254325
-5.0,1,277.266089
-5.0,1,277.286398
-5.0,1,277.301432
-5.0,1,277.309377
-5.0,1,277.328715
-5.0,1,277.337211
-5.0,1,277.347037
-5.0,2,277.3782
-5.0,1,277.392545
-5.0,1,277.403285
-5.0,1,277.414602
-5.0,1,277.436371
-5.0,1,277.446046
-5.0,1,277.457481
-5.0,1,277.469234
-5.0,1,277.493561
-5.0,1,277.506158
-5.0,1,277.512936
-5.0,1,277.533243
-5.0,1,277.544498
-7.02,1,277.552428
-5.0,1,277.565347
-5.0,1,277.578407
-5.0,1,277.591691
-5.0,1,277.601904
-5.0,2,277.637462
-5.0,1,277.646982
-5.0,1,277.660905
-5.0,1,277.667268
-7.02,1,277.678412
-5.0,1,277.68962
-5.0,1,277.709718
-5.0,1,277.720609
-5.0,2,277.740735
-2.5,1,277.752061
-5.0,1,277.769655
-5.0,1,277.784482
-5.0,1,277.792339
-5.0,1,277.817211
-5.0,1,277.828786
-5.0,2,277.856073
-5.0,1,277.867653
-5.0,1,277.876587
-5.0,1,277.891455
-5.0,1,277.906352
-5.0,1,277.926379
-5.0,1,277.94175
-5.0,1,277.951041
-5.0,1,277.966085
-7.02,1,277.976835
-5.0,1,277.987882
-5.0,1,278.001928
-5.0,2,278.031385
-5.0,3,278.065444
-5.0,2,278.090232
-5.0,1,278.106483
-5.0,1,278.113024
-5.0,1,278.128804
-5.0,1,278.14044
-5.0,1,278.159872
-5.0,1,278.170302
-5.0,1,278.190123
-5.0,1,278.199883
-5.0,1,278.209486
-5.0,1,278.221805
-5.0,1,278.23532
-5.0,1,278.246298
-5.0,4,278.30438
-5.0,1,278.312729
-5.0,2,278.341949
-5.0,1,278.359375
-5.0,1,278.371251
-5.0,1,278.383348
-5.0,2,278.41099
-5.0,1,278.425795
-5.0,1,278.437987
-5.0,1,278.446387
-5.0,2,278.479791
-5.0,1,278.491035
-5.0,1,278.499837
-5.0,1,278.51322
-5.0,1,278.529505
-5.0,1,278.543396
-5.0,1,278.552254
-5.0,5,278.622017
-5.0,2,278.650567
-5.0,1,278.665454
-5.0,2,278.690036
-5.0,2,278.716758
-5.0,1,278.730162
-5.0,1,278.740893
-2.02,2,278.760178
-5.0,1,278.779587
-5.0,1,278.79263
-5.0,1,278.80467
-5.0,2,278.831229
-5.0,1,278.845127
-5.0,1,278.864011
-5.0,3,278.90066
-5.0,2,278.930033
-5.0,1,278.946411
-5.0,1,278.957202
-5.0,1,278.969182
-5.0,1,278.984528
-5.0,1,278.991501
-5.0,1,279.004527
-5.0,1,279.022506
-5.0,1,279.032265
-5.0,1,279.048203
-5.0,1,279.062891
-5.0,1,279.07346
-5.0,1,279.081787
-5.0,1,279.0939
-5.0,1,279.107809
-5.0,1,279.122011
-5.0,1,279.139429
-5.0,1,279.147361
-5.0,1,279.162719
-5.0,1,279.174083
-5.0,1,279.195271
-5.0,1,279.206037
-5.0,1,279.224858
-5.0,1,279.239978
-5.0,1,279.250232
-5.0,2,279.281137
-5.0,1,279.296235
-5.0,1,279.301878
-7.02,1,279.32427
-5.0,1,279.332683
-5.0,1,279.356901
-5.0,1,279.36733
-5.0,1,279.390007
-5.0,1,279.404984
-5.0,1,279.413978
-5.0,1,279.429041
-5.0,1,279.438873
-5.0,2,279.461838
-5.0,1,279.475184
-5.0,1,279.484951
-5.0,1,279.502954
-5.0,1,279.516237
-5.0,1,279.523819
-5.0,1,279.537437
-5.0,1,279.544885
-5.0,1,279.556373
-5.0,1,279.57805
-5.0,1,279.589338
-5.0,1,279.60584
-5.0,1,279.617577
-5.0,1,279.630007
-5.0,1,279.646537
-5.0,1,279.653108
-5.0,1,279.667902
-5.0,1,279.677924
-5.0,1,279.700878
-5.0,1,279.710296
-5.0,1,279.732378
-5.0,1,279.745635
-5.0,1,279.757316
-5.0,1,279.766088
-5.0,1,279.782499
-5.0,1,279.796817
-5.0,1,279.806603
-5.0,1,279.817329
-7.02,2,279.839558
-5.0,1,279.857311
-5.0,1,279.869826
-5.0,1,279.881009
-5.0,1,279.895585
-5.0,1,279.91007
-5.0,1,279.924543
-5.0,1,279.940659
-5.0,1,279.954897
-5.0,1,279.96434
-7.02,1,279.975139
-5.0,3,280.010284
-5.0,1,280.027052
-5.0,2,280.05244
-5.0,1,280.065995
-5.0,1,280.103106
-5.0,1,280.116608
-5.0,1,280.138061
-5.0,1,280.154328
-5.0,1,280.16748
-7.02,2,280.198012
-5.0,2,280.232589
-5.0,1,280.246432
-5.0,1,280.29266
-5.0,1,280.30827
-5.0,1,280.320806
-5.0,3,280.345371
-5.0,1,280.349696
-5.0,1,280.357561
-5.0,1,280.363461
-5.0,2,280.377602
-5.0,1,280.383691
-5.0,1,280.391715
-5.0,1,280.401073
-5.0,1,280.404661
-5.0,1,280.411764
-5.0,1,280.418111
-5.0,1,280.425472
-5.0,1,280.431153
-5.0,1,280.437601
-5.0,1,280.442353
-5.0,2,280.454383
-5.0,1,280.460331
-5.0,1,280.467062
-5.0,1,280.471041
-5.0,1,280.476748
-5.0,1,280.484583
-5.0,1,280.487583
-5.0,1,280.493862
-5.0,1,280.499198
-5.0,1,280.507061
-5.0,1,280.511727
-5.0,1,280.51782
-5.0,1,280.523364
-5.0,1,280.530658
-5.0,1,280.534092
-5.0,2,280.548094
-5.0,1,280.553755
-5.0,1,280.559623
-5.0,2,280.570669
-5.0,1,280.579327
-5.0,2,280.588793
-5.0,1,280.598032
-5.0,1,280.604699
-5.0,1,280.608964
-5.0,2,280.621853
-5.0,2,280.635305
-5.0,1,280.641054
-5.0,1,280.646549
-5.0,1,280.651131
-5.0,1,280.65765
-5.0,1,280.661526
-5.0,1,280.666563
-5.0,1,280.676127
-5.0,1,280.680514
-5.0,1,280.688577
-5.0,1,280.699246
-5.0,1,280.703991
-5.0,1,280.712622
-5.0,1,280.71747
-5.0,3,280.7379
-5.0,1,280.745147
-5.0,1,280.750632
-5.0,1,280.758822
-5.0,1,280.764391
-3.333333,1,280.768056
-5.0,1,280.776061
-5.0,2,280.789321
-5.0,1,280.796989
-5.0,1,280.805234
-5.0,1,280.81171
-5.0,1,280.817795
-5.0,1,280.8269
-5.0,1,280.831762
-5.0,1,280.83939
-5.0,1,280.845353
-5.0,1,280.853513
-5.0,1,280.860356
-5.0,1,280.86924
-5.0,1,280.873341
-5.0,1,280.88024
-5.0,1,280.88924
-5.0,1,280.897422
-5.0,1,280.901882
-5.0,1,280.909394
-5.0,1,280.9183
-5.0,1,280.924109
-5.0,1,280.931025
-5.0,1,280.936961
-5.0,1,280.943203
-5.0,1,280.950194
-5.0,2,280.962229
-5.0,1,280.968794
-5.0,1,280.977329
-5.0,1,280.982373
-5.0,1,280.989361
-5.0,1,280.994662
-5.0,1,281.004342
-5.0,1,281.012712
-5.0,1,281.01725
-5.0,1,281.025278
-5.0,2,281.044352
-5.0,1,281.051886
-5.0,1,281.057597
-5.0,1,281.064377
-5.0,1,281.069807
-5.0,1,281.075101
-5.0,1,281.081309
-7.02,3,281.101818
-5.0,1,281.105649
-5.0,1,281.114419
-5.0,1,281.119463
-5.0,1,281.128604
-5.0,1,281.135304
-5.0,1,281.142053
-5.0,1,281.148608
-5.0,1,281.159204
-5.0,1,281.16371
-5.0,1,281.172783
-5.0,1,281.178834
-5.0,1,281.18653
-5.0,2,281.197572
-5.0,1,281.204965
-5.0,1,281.216035
-2.02,1,281.222264
-5.0,1,281.226166
-7.02,1,281.233335
-5.0,2,281.248596
-5.0,1,281.254654
-5.0,1,281.261009
-5.0,1,281.266926
-5.0,1,281.273587
-5.0,1,281.280031
-5.0,1,281.287789
-5.0,2,281.297601
-5.0,2,281.311111
-5.0,1,281.321739
-5.0,2,281.333053
-5.0,1,281.341448
-5.0,1,281.349796
-5.0,2,281.365808
-5.0,1,281.373298
-5.0,1,281.380009
-5.0,1,281.391042
-5.0,1,281.398688
-5.0,1,281.404635
-5.0,1,281.411035
-5.0,1,281.419893
-5.0,1,281.425229
-5.0,1,281.432721
-5.0,1,281.437381
-5.0,1,281.447237
-5.0,1,281.453261
-5.0,1,281.45983
-5.0,1,281.468102
-5.0,1,281.475867
-5.0,1,281.482642
-5.0,2,281.492325
-5.0,1,281.499725
-5.0,1,281.506609
-5.0,1,281.515173
-5.0,2,281.52429
-5.0,2,281.539534
-5.0,1,281.548548
-5.0,2,281.562087
-5.0,2,281.5765
-5.0,1,281.58427
-5.0,1,281.591268
-5.0,1,281.598014
-5.0,2,281.612997
-5.0,2,281.626894
-5.0,1,281.631311
-5.0,2,281.646597
-5.0,1,281.650409
-5.0,1,281.659519
-5.0,1,281.665452
-5.0,1,281.673622
-5.0,2,281.684731
-5.0,2,281.697006
-5.0,1,281.703493
-5.0,1,281.708726
-5.0,1,281.714343
-5.0,2,281.732403
-5.0,1,281.74107
-5.0,1,281.744433
-5.0,1,281.752053
-5.0,1,281.759192
-5.0,1,281.765455
-5.0,1,281.775555
-5.0,1,281.78305
-5.0,1,281.79056
-5.0,1,281.796058
-5.0,1,281.8025
-5.0,1,281.809978
-5.0,1,281.816194
-5.0,1,281.820336
-5.0,1,281.828203
-5.0,1,281.833608
-5.0,1,281.8411
-5.0,1,281.849323
-7.02,1,281.854368
-5.0,2,281.870012
-5.0,1,281.877254
-5.0,1,281.881249
-5.0,3,281.902018
-5.0,1,281.91103
-7.02,1,281.916547
-5.0,1,281.922663
-7.02,2,281.936995
-5.0,1,281.947907
-5.0,1,281.956863
-5.0,1,281.962555
-5.0,1,281.969059
-5.0,1,281.973605
-5.0,1,281.981441
-5.0,1,281.988452
-5.0,1,281.996379
-5.0,2,282.005821
-5.0,1,282.015374
-5.0,2,282.028929
-5.0,1,282.03355
-5.0,1,282.040772
-5.0,1,282.045602
-5.0,2,282.057664
-5.0,2,282.075402
-5.0,1,282.08236
-5.0,1,282.088895
-5.0,1,282.09532
-5.0,1,282.103029
-5.0,1,282.110941
-5.0,1,282.118221
-5.0,2,282.128821
-5.0,1,282.136564
-5.0,1,282.140947
-5.0,1,282.149456
-5.0,1,282.152909
-5.0,1,282.162235
-5.0,1,282.166615
-5.0,1,282.17225
-5.0,1,282.179109
-5.0,1,282.185772
-5.0,1,282.191082
-5.0,1,282.198484
-5.0,1,282.206686
-5.0,1,282.212917
-5.0,1,282.222584
-5.0,1,282.227331
-5.0,1,282.232951
-5.0,1,282.240813
-5.0,2,282.255355
-5.0,1,282.261015
-5.0,1,282.268949
-5.0,1,282.27482
-5.0,1,282.279271
-5.0,1,282.286165
-5.0,1,282.290813
-5.0,1,282.29709
-5.0,1,282.304092
-5.0,1,282.312179
-5.0,1,282.31605
-5.0,2,282.328074
-5.0,1,282.339278
-5.0,1,282.345851
-5.0,1,282.352973
-5.0,1,282.357717
-5.0,1,282.365194
-5.0,1,282.373566
-5.0,2,282.383933
-5.0,1,282.389561
-5.0,1,282.393048
-5.0,1,282.405988
-5.0,1,282.412282
-5.0,1,282.416814
-5.0,2,282.429096
-5.0,2,282.446268
-5.0,1,282.451872
-5.0,1,282.457644
-5.0,2,282.473741
-5.0,1,282.48019
-5.0,1,282.486323
-5.0,1,282.491409
-5.0,1,282.497238
-5.0,1,282.505197
-5.0,1,282.509134
-5.0,1,282.519266
-5.0,1,282.526264
-5.0,1,282.531791
-5.0,1,282.542379
-5.0,1,282.54866
-5.0,1,282.552995
-5.0,1,282.563567
-5.0,1,282.570922
-5.0,2,282.582846
-5.0,2,282.597356
-5.0,2,282.62143
-5.0,1,282.629226
-5.0,1,282.633198
-5.0,1,282.641633
-5.0,1,282.648975
-5.0,1,282.65773
-5.0,1,282.662943
-5.0,1,282.671053
-5.0,1,282.678383
-5.0,1,282.687973
-5.0,1,282.692078
-5.0,3,282.712165
-5.0,1,282.719525
-5.0,1,282.727185
-5.0,1,282.738346
-5.0,1,282.744385
-5.0,1,282.748963
-5.0,2,282.766423
-5.0,2,282.779222
-5.0,1,282.785647
-5.0,1,282.795249
-5.0,1,282.802345
-5.0,1,282.808614
-5.0,1,282.812918
-5.0,1,282.821738
-5.0,1,282.825736
-5.0,1,282.833933
-2.02,1,282.844192
-5.0,1,282.851786
-5.0,1,282.856066
-5.0,1,282.865884
-5.0,1,282.871875
-5.0,1,282.878545
-5.0,1,282.884577
-5.0,1,282.891297
-5.0,1,282.898689
-5.0,2,282.915453
-5.0,1,282.921037
-5.0,1,282.929424
-5.0,1,282.933306
-5.0,3,282.957003
-5.0,2,282.973334
-5.0,2,282.989043
-5.0,1,282.993037
-5.0,1,283.004928
-5.0,1,283.010759
-5.0,1,283.016691
-5.0,1,283.025093
-5.0,1,283.032765
-5.0,1,283.040169
-5.0,1,283.049284
-5.0,1,283.057017
-5.0,1,283.064978
-5.0,1,283.071065
-5.0,1,283.076612
-5.0,1,283.085536
-5.0,1,283.091892
-5.0,1,283.09867
-5.0,1,283.104494
-5.0,1,283.109648
-5.0,1,283.11638
-5.0,1,283.126185
-5.0,1,283.134612
-5.0,1,283.140137
-5.0,1,283.147387
-5.0,1,283.156894
-5.0,1,283.165365
-5.0,1,283.17459
-5.0,1,283.180339
-5.0,1,283.18697
-5.0,1,283.194599
-5.0,1,283.203667
-5.0,2,283.220098
-5.0,1,283.224734
-5.0,1,283.234431
-5.0,1,283.240844
-5.0,1,283.246367
-5.0,1,283.256473
-5.0,1,283.263986
-5.0,1,283.270567
-5.0,1,283.278847
-5.0,1,283.283029
-5.0,1,283.292957
-5.0,1,283.302479
-5.0,1,283.309217
-5.0,1,283.31841
-5.0,1,283.327175
-5.0,2,283.338372
-5.0,1,283.345694
-5.0,1,283.352204
-5.0,1,283.359068
-5.0,1,283.366737
-5.0,1,283.37332
